Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
310,1.600,650.489,160.360,489.222,714.519,1001.446,1052.056,1052.056,1052.056,1052.056,0.002
315,1.800,541.083,160.381,161.868,452.660,749.857,1570.902,1570.902,1570.902,1570.902,0.002
320,1.600,606.694,161.484,448.171,544.103,963.817,1337.609,1337.609,1337.609,1337.609,0.002
325,2.200,429.825,158.948,159.850,187.134,702.349,979.469,981.834,981.834,981.834,0.002
330,2.000,484.684,160.594,162.602,637.067,725.397,962.220,962.220,962.220,962.220,0.002
335,1.800,571.047,158.812,445.541,671.867,725.552,806.176,806.176,806.176,806.176,0.002
340,2.600,379.526,159.522,160.612,179.386,656.449,771.036,822.211,822.211,822.211,0.003
345,1.600,645.786,157.415,172.306,820.381,1012.805,1408.512,1408.512,1408.512,1408.512,0.002
350,2.200,414.745,160.720,168.185,173.265,730.292,1070.614,1104.660,1104.660,1104.660,0.002
355,2.200,487.792,88.439,157.831,609.396,763.616,840.514,846.592,846.592,846.592,0.002
360,2.400,405.027,160.448,165.209,444.717,558.794,814.945,1060.447,1060.447,1060.447,0.002
365,2.200,427.973,84.309,161.100,165.001,830.021,864.151,969.852,969.852,969.852,0.002
370,3.000,368.988,69.970,156.771,159.965,638.699,650.876,1366.483,1366.483,1366.483,0.003
375,1.600,579.977,68.850,184.009,810.301,913.916,941.601,941.601,941.601,941.601,0.002
380,2.000,482.122,156.715,164.241,491.098,752.544,980.941,980.941,980.941,980.941,0.002
385,3.400,370.409,83.341,157.078,158.552,489.765,1307.241,1314.348,1314.348,1314.348,0.003
390,3.200,241.927,68.327,157.115,159.433,430.624,500.714,741.096,741.096,741.096,0.004
395,1.400,749.712,162.559,181.974,873.086,922.838,1394.610,1394.610,1394.610,1394.610,0.001
400,1.400,680.792,161.111,517.257,613.736,776.476,1334.687,1334.687,1334.687,1334.687,0.001
405,1.200,833.867,72.108,515.788,1005.288,1354.046,1379.276,1379.276,1379.276,1379.276,0.001
410,2.800,438.136,87.591,162.882,196.100,579.803,1000.693,1402.955,1402.955,1402.955,0.002
415,1.600,460.574,84.722,159.993,160.362,851.922,1392.111,1392.111,1392.111,1392.111,0.002
420,1.800,557.241,68.693,157.671,831.196,919.285,982.769,982.769,982.769,982.769,0.002
425,2.600,384.811,164.921,166.818,171.603,555.760,630.673,1364.238,1364.238,1364.238,0.003
430,2.000,544.520,156.723,161.706,483.982,805.471,1356.249,1356.249,1356.249,1356.249,0.002
435,2.400,385.077,157.934,160.548,192.072,748.394,810.280,845.096,845.096,845.096,0.003
440,1.800,592.887,156.386,491.910,649.402,865.303,940.172,940.172,940.172,940.172,0.002
445,2.400,421.646,86.455,159.397,485.633,643.480,767.642,873.847,873.847,873.847,0.002
450,1.400,693.914,69.737,157.463,813.156,1316.857,1346.856,1346.856,1346.856,1346.856,0.001
455,1.800,520.921,85.640,157.220,617.855,846.953,963.776,963.776,963.776,963.776,0.002
460,2.600,407.660,84.438,165.249,463.414,560.963,756.461,918.030,918.030,918.030,0.002
465,2.000,479.627,157.554,159.424,657.439,821.070,934.298,934.298,934.298,934.298,0.002
470,1.400,734.805,84.474,191.834,887.616,945.073,1615.924,1615.924,1615.924,1615.924,0.001
475,2.800,390.175,158.075,159.439,187.851,718.366,877.119,991.129,991.129,991.129,0.003
480,1.400,631.560,92.819,157.427,808.601,969.799,1308.368,1308.368,1308.368,1308.368,0.002
485,2.000,516.247,69.031,157.313,522.774,711.381,1351.840,1351.840,1351.840,1351.840,0.002
