Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
325,1.200,164.236,158.948,158.957,160.203,160.325,187.134,187.134,187.134,187.134,0.006
330,0.800,167.787,160.594,162.565,162.602,185.388,185.388,185.388,185.388,185.388,0.006
335,0.400,165.266,158.812,158.812,171.720,171.720,171.720,171.720,171.720,171.720,0.006
340,1.400,163.313,159.522,159.574,160.612,162.439,179.386,179.386,179.386,179.386,0.006
345,0.600,165.595,157.415,157.415,167.064,172.306,172.306,172.306,172.306,172.306,0.006
350,1.400,171.684,160.720,161.970,169.173,173.265,196.727,196.727,196.727,196.727,0.006
355,0.400,163.905,157.831,157.831,169.978,169.978,169.978,169.978,169.978,169.978,0.006
360,1.200,167.174,160.448,162.833,165.209,165.258,185.469,185.469,185.469,185.469,0.006
365,0.800,162.891,161.100,162.306,163.157,165.001,165.001,165.001,165.001,165.001,0.006
370,1.200,159.766,156.771,157.844,159.881,159.965,165.529,165.529,165.529,165.529,0.006
375,0.400,172.470,160.930,160.930,184.009,184.009,184.009,184.009,184.009,184.009,0.006
380,0.800,166.754,156.715,158.284,164.241,187.775,187.775,187.775,187.775,187.775,0.006
385,2.000,161.093,155.526,156.705,157.877,158.552,193.815,193.815,193.815,193.815,0.006
390,1.800,168.777,156.886,157.859,158.840,185.765,197.926,197.926,197.926,197.926,0.006
395,0.400,172.267,162.559,162.559,181.974,181.974,181.974,181.974,181.974,181.974,0.006
400,0.200,161.111,161.111,161.111,161.111,161.111,161.111,161.111,161.111,161.111,0.006
405,0.000,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000.000
410,1.400,168.455,159.416,162.270,163.362,168.220,196.100,196.100,196.100,196.100,0.006
415,0.800,159.401,157.169,159.993,160.079,160.362,160.362,160.362,160.362,160.362,0.006
420,0.400,162.500,157.671,157.671,167.329,167.329,167.329,167.329,167.329,167.329,0.006
425,1.600,168.490,164.921,166.210,169.249,171.603,174.639,174.639,174.639,174.639,0.006
430,1.000,164.974,156.723,159.590,161.706,162.645,184.205,184.205,184.205,184.205,0.006
