Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
2,Payment,1712324029.459214,3609,0,1
1,NewOrder,1712324029.462856,11949,0,1
1,NewOrder,1712324029.474837,5967,0,1
2,Payment,1712324029.480837,5947,0,1
4,Delivery,1712324029.486816,18172,0,1
2,Payment,1712324029.505021,5948,0,1
1,NewOrder,1712324029.511001,11983,0,1
2,Payment,1712324029.523011,5940,0,1
2,Payment,1712324029.528982,5907,0,1
1,NewOrder,1712324029.534919,12031,0,1
1,NewOrder,1712324029.546999,12037,0,1
1,NewOrder,1712324029.559094,11907,0,1
3,OrderStatus,1712324029.571032,3009,0,1
2,Payment,1712324029.574073,2858,0,1
1,NewOrder,1712324029.576975,5972,0,1
3,OrderStatus,1712324029.583008,2377,0,1
2,Payment,1712324029.585416,3566,0,1
2,Payment,1712324029.589013,5824,0,1
2,Payment,1712324029.594858,6130,0,1
2,Payment,1712324029.601019,5955,0,1
2,Payment,1712324029.607006,5960,0,1
2,Payment,1712324029.612996,5846,0,1
1,NewOrder,1712324029.618873,12066,0,1
1,NewOrder,1712324029.630974,12038,0,1
5,StockLevel,1712324029.643043,2658,0,1
1,NewOrder,1712324029.645732,9264,0,1
2,Payment,1712324029.655026,6005,0,1
2,Payment,1712324029.661058,5946,0,1
2,Payment,1712324029.667036,5914,0,1
1,NewOrder,1712324029.672980,5879,0,1
5,StockLevel,1712324029.678906,1825,0,1
2,Payment,1712324029.680785,4189,0,1
2,Payment,1712324029.685042,5906,0,1
2,Payment,1712324029.691045,5963,0,1
1,NewOrder,1712324029.697064,5875,0,1
1,NewOrder,1712324029.702961,11944,0,1
2,Payment,1712324029.714925,6009,0,1
1,NewOrder,1712324029.720954,5939,0,1
1,NewOrder,1712324029.726914,6016,0,1
1,NewOrder,1712324029.732951,12031,0,1
2,Payment,1712324029.745002,5840,0,1
1,NewOrder,1712324029.750860,6048,0,1
2,Payment,1712324029.756928,5980,0,1
1,NewOrder,1712324029.762928,12068,0,1
2,Payment,1712324029.775016,5903,0,1
2,Payment,1712324029.780938,5962,0,1
1,NewOrder,1712324029.786919,5989,0,1
2,Payment,1712324029.792929,6039,0,1
2,Payment,1712324029.798987,5893,0,1
2,Payment,1712324029.804899,6031,0,1
2,Payment,1712324029.810952,5993,0,1
2,Payment,1712324029.816965,5967,0,1
1,NewOrder,1712324029.822954,12013,0,1
1,NewOrder,1712324029.834986,5872,0,1
1,NewOrder,1712324029.840879,12084,0,1
1,NewOrder,1712324029.852983,5888,0,1
1,NewOrder,1712324029.858886,6053,0,1
2,Payment,1712324029.864961,5980,0,1
1,NewOrder,1712324029.870962,12040,0,1
2,Payment,1712324029.883022,5965,0,1
1,NewOrder,1712324029.889007,11998,0,1
1,NewOrder,1712324029.901025,12011,0,1
1,NewOrder,1712324029.913056,11953,0,1
2,Payment,1712324029.925030,5932,0,1
1,NewOrder,1712324029.930982,12052,0,1
5,StockLevel,1712324029.943055,2551,0,1
1,NewOrder,1712324029.945627,9350,0,1
5,StockLevel,1712324029.954997,2089,0,1
1,NewOrder,1712324029.957105,9877,0,1
1,NewOrder,1712324029.967003,12071,0,1
1,NewOrder,1712324029.979094,11994,0,1
2,Payment,1712324029.991117,5908,0,1
1,NewOrder,1712324029.997045,12049,0,1
4,Delivery,1712324030.009114,12014,0,1
1,NewOrder,1712324030.021148,6038,0,1
1,NewOrder,1712324030.027207,5961,0,1
4,Delivery,1712324030.033183,12186,0,1
1,NewOrder,1712324030.045390,6009,0,1
1,NewOrder,1712324030.051419,5911,0,1
1,NewOrder,1712324030.057359,5965,0,1
2,Payment,1712324030.063343,6083,0,1
