Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
325,1.000,181.580,170.533,174.038,174.064,187.684,201.582,201.582,201.582,201.582,0.006
330,1.800,180.225,167.709,170.970,180.916,181.711,197.832,197.832,197.832,197.832,0.006
335,1.400,186.004,172.991,175.127,178.644,195.379,209.557,209.557,209.557,209.557,0.005
340,0.400,189.802,180.266,180.266,199.338,199.338,199.338,199.338,199.338,199.338,0.005
345,0.600,171.244,167.564,167.564,170.267,175.900,175.900,175.900,175.900,175.900,0.006
350,2.000,176.944,167.702,170.102,178.543,182.575,188.315,188.315,188.315,188.315,0.006
355,0.200,207.328,207.328,207.328,207.328,207.328,207.328,207.328,207.328,207.328,0.005
360,0.600,183.412,178.412,178.412,183.464,188.361,188.361,188.361,188.361,188.361,0.005
365,1.600,167.177,144.364,156.371,159.269,171.328,228.318,228.318,228.318,228.318,0.006
370,1.000,153.857,147.964,149.738,150.260,159.337,161.986,161.986,161.986,161.986,0.006
375,0.600,152.370,151.905,151.905,152.048,153.158,153.158,153.158,153.158,153.158,0.007
380,1.000,165.465,144.876,156.639,157.768,160.659,207.384,207.384,207.384,207.384,0.006
385,1.600,163.381,143.370,147.307,155.993,197.471,207.998,207.998,207.998,207.998,0.006
390,1.000,159.469,143.913,144.435,144.648,154.978,209.372,209.372,209.372,209.372,0.006
395,1.600,160.609,144.592,148.281,156.918,162.345,213.893,213.893,213.893,213.893,0.006
400,0.800,144.998,143.748,144.084,146.000,146.159,146.159,146.159,146.159,146.159,0.007
405,2.000,165.269,144.591,154.007,157.711,166.423,215.617,215.617,215.617,215.617,0.006
410,0.800,164.803,143.126,154.617,155.939,205.531,205.531,205.531,205.531,205.531,0.006
415,1.200,159.094,143.794,145.525,155.694,156.322,204.952,204.952,204.952,204.952,0.006
