Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
330,4.000,224.821,10.060,147.828,198.676,334.986,405.970,618.861,618.861,618.861,0.004
335,5.800,177.813,8.483,147.971,173.516,198.293,239.553,245.022,576.829,576.829,0.006
340,6.600,149.381,7.401,118.219,137.173,195.125,206.068,234.065,494.252,494.252,0.007
345,6.000,167.437,11.442,135.685,163.387,204.704,216.631,242.388,503.726,503.726,0.006
350,7.000,140.313,7.643,105.824,143.707,182.708,214.530,227.409,234.297,234.297,0.007
355,7.200,147.076,8.360,105.430,131.629,175.899,196.983,228.948,586.399,586.399,0.007
360,5.400,178.833,39.531,141.821,163.185,179.666,248.000,254.458,618.625,618.625,0.006
365,6.000,166.078,37.313,142.408,167.565,187.521,247.959,265.633,272.161,272.161,0.006
370,5.400,186.631,37.718,142.119,167.049,224.955,234.803,247.425,617.579,617.579,0.005
375,5.000,197.950,130.925,155.230,179.866,213.909,240.855,241.731,568.063,568.063,0.005
380,5.800,172.800,7.322,136.269,157.877,206.722,251.596,260.109,575.107,575.107,0.006
385,5.600,179.968,141.243,161.660,168.399,205.569,229.697,233.409,254.442,254.442,0.006
390,5.400,181.264,7.723,141.074,166.678,234.954,254.491,257.563,630.490,630.490,0.006
395,6.200,160.109,9.387,142.232,165.711,195.793,235.278,241.613,279.129,279.129,0.006
400,4.200,240.707,137.429,160.067,196.809,217.583,576.615,598.293,616.725,616.725,0.004
405,4.600,217.176,34.413,143.286,168.310,222.591,574.639,602.291,624.031,624.031,0.005
410,6.200,171.846,10.465,113.517,149.300,197.916,248.361,502.334,509.484,509.484,0.006
415,6.200,151.201,7.397,116.820,134.214,187.709,199.635,248.067,509.639,509.639,0.007
420,8.000,123.075,9.885,100.925,125.032,160.243,208.102,217.546,232.611,232.611,0.008
425,6.800,148.354,7.761,113.486,139.683,178.847,211.715,242.168,520.953,520.953,0.007
430,5.800,172.995,39.423,119.166,151.424,187.912,227.613,502.328,564.010,564.010,0.006
435,7.000,144.554,7.654,118.542,138.732,184.214,200.087,217.971,228.824,228.824,0.007
440,6.000,166.359,10.029,101.254,164.450,200.224,242.038,507.597,549.015,549.015,0.006
445,5.800,172.364,36.288,115.568,125.632,224.163,248.074,506.233,510.770,510.770,0.006
450,6.200,158.864,100.270,125.749,133.031,174.379,195.617,241.929,512.844,512.844,0.006
455,7.800,128.441,9.454,102.488,114.550,153.426,203.876,235.213,518.228,518.228,0.008
460,6.200,159.487,86.080,110.886,142.988,197.072,211.297,225.714,501.288,501.288,0.006
465,7.400,141.984,8.295,107.483,125.594,174.403,216.202,254.228,519.049,519.049,0.007
470,6.000,164.849,38.686,91.928,129.841,204.961,319.598,454.097,556.216,556.216,0.006
475,4.600,208.782,105.825,119.687,156.254,210.895,539.205,548.515,582.854,582.854,0.005
480,5.800,172.232,8.013,142.335,179.622,215.235,240.862,254.475,272.000,272.000,0.006
485,6.000,171.699,7.555,151.668,167.593,179.468,236.390,246.290,618.321,618.321,0.006
490,6.000,161.554,9.995,147.795,167.547,195.657,233.892,235.913,243.291,243.291,0.006
495,5.200,192.384,7.871,143.587,180.489,226.103,242.664,259.910,630.295,630.295,0.005
500,7.000,143.184,7.462,111.009,133.698,152.755,201.992,241.852,506.071,506.071,0.007
505,5.600,182.425,8.122,111.051,166.436,209.368,503.358,517.926,561.289,561.289,0.005
510,5.400,182.780,89.834,116.524,163.547,197.799,248.605,520.466,580.665,580.665,0.005
515,6.000,177.064,101.327,119.647,143.815,209.886,245.674,252.524,636.418,636.418,0.006
520,6.000,155.829,7.841,142.096,165.085,194.366,226.019,258.577,271.630,271.630,0.006
525,5.600,180.401,10.090,154.304,177.509,190.980,237.750,239.823,577.088,577.088,0.006
530,5.600,178.318,39.173,147.113,166.545,205.106,224.335,263.500,627.641,627.641,0.006
535,5.200,193.465,10.192,140.617,188.518,218.516,246.716,503.031,504.781,504.781,0.005
540,5.800,169.471,8.013,106.001,138.995,193.349,506.737,508.153,509.574,509.574,0.006
545,6.800,148.254,42.431,118.007,130.914,173.509,196.436,232.179,509.434,509.434,0.007
550,6.400,156.615,36.167,107.551,128.316,203.818,219.346,512.654,515.293,515.293,0.006
555,6.400,163.209,10.872,112.408,139.968,170.978,245.917,495.408,532.101,532.101,0.006
560,6.400,147.917,38.174,107.812,129.125,173.211,200.392,227.622,521.301,521.301,0.007
565,6.600,152.486,92.824,110.805,142.836,191.083,236.410,237.047,247.830,247.830,0.007
570,5.800,179.149,128.443,143.091,163.199,179.582,203.627,248.696,605.071,605.071,0.006
575,5.800,164.002,37.952,124.865,148.550,173.546,229.345,272.700,630.982,630.982,0.006
580,5.600,181.349,9.755,152.431,167.730,191.492,260.518,279.351,616.929,616.929,0.006
585,5.000,202.650,39.813,156.606,186.212,224.700,251.396,269.484,626.359,626.359,0.005
590,5.800,166.288,7.426,117.206,143.908,179.689,222.178,583.635,694.349,694.349,0.006
595,6.600,151.283,38.779,116.302,125.641,210.714,230.950,248.059,253.280,253.280,0.007
600,6.400,160.247,6.826,119.714,146.032,167.976,231.404,515.347,530.697,530.697,0.006
605,6.200,160.198,9.902,110.012,125.718,170.652,205.692,521.841,539.048,539.048,0.006
610,5.200,201.260,98.759,125.706,178.951,210.114,508.322,518.283,561.572,561.572,0.005
615,5.400,174.505,33.945,113.374,145.262,200.459,250.407,520.535,587.078,587.078,0.006
620,3.600,278.599,117.046,170.291,242.199,354.651,592.258,597.790,597.790,597.790,0.004
625,6.000,167.923,10.284,118.688,143.376,216.556,254.185,257.869,527.447,527.447,0.006
630,6.000,167.480,33.204,124.474,148.143,186.768,227.823,244.113,607.299,607.299,0.006
635,6.600,151.533,7.821,124.815,146.662,183.926,230.322,250.179,260.946,260.946,0.007
640,5.800,170.872,7.504,147.654,173.743,197.111,271.239,273.958,281.919,281.919,0.006
645,5.000,199.358,140.193,154.058,167.227,218.208,257.766,269.262,647.904,647.904,0.005
650,5.800,176.721,7.547,137.313,157.569,203.747,268.517,290.096,638.397,638.397,0.006
655,5.800,166.606,10.615,127.754,155.553,214.204,259.286,266.657,537.260,537.260,0.006
660,6.800,149.002,9.958,108.229,141.438,167.318,216.727,233.500,502.639,502.639,0.007
665,6.000,164.047,7.277,116.108,154.064,210.834,248.005,248.574,534.527,534.527,0.006
670,5.600,182.160,7.580,144.020,166.034,228.100,248.461,269.700,665.013,665.013,0.005
675,5.800,170.347,7.272,143.290,167.456,207.302,236.402,249.305,252.918,252.918,0.006
680,6.800,149.115,9.152,108.710,135.468,188.172,249.799,274.208,507.242,507.242,0.007
685,6.600,149.930,9.683,111.219,125.477,166.284,202.241,514.577,527.276,527.276,0.007
690,6.000,164.856,9.619,131.349,157.254,189.462,237.028,237.836,553.753,553.753,0.006
695,6.800,159.077,7.497,121.765,140.556,191.513,243.536,261.157,536.691,536.691,0.006
700,6.000,153.662,10.051,134.407,152.236,163.948,221.778,254.734,274.350,274.350,0.007
705,6.000,170.751,9.786,142.448,167.400,215.823,252.036,257.824,279.059,279.059,0.006
710,6.200,159.561,8.602,111.475,137.471,157.446,214.109,510.424,661.991,661.991,0.006
715,6.200,171.176,37.022,115.479,132.501,173.151,218.612,521.664,539.081,539.081,0.006
720,6.800,135.065,7.698,105.963,125.671,176.118,214.361,226.856,234.846,234.846,0.007
725,6.600,153.177,7.857,110.479,137.641,179.755,242.851,257.613,527.323,527.323,0.007
730,5.400,199.045,9.917,147.714,176.356,228.707,277.778,279.388,631.659,631.659,0.005
735,4.000,234.454,7.727,163.959,215.144,255.003,637.021,683.318,683.318,683.318,0.004
740,5.800,171.007,49.054,129.099,150.750,191.794,239.524,249.252,517.375,517.375,0.006
745,5.000,198.985,114.501,146.287,183.709,222.314,235.836,256.401,613.353,613.353,0.005
750,5.600,178.262,7.758,111.580,148.007,226.686,258.211,541.458,550.326,550.326,0.006
755,6.600,152.590,7.923,110.296,135.020,197.884,221.557,230.594,520.347,520.347,0.007
760,4.400,224.443,98.211,110.349,168.563,242.086,515.806,532.848,565.336,565.336,0.004
765,6.800,148.832,9.740,106.991,135.841,183.800,216.163,255.959,537.834,537.834,0.007
770,5.600,178.471,39.179,134.411,160.557,221.685,266.108,280.248,632.068,632.068,0.006
775,6.600,151.114,7.400,106.244,135.756,188.884,212.984,273.188,518.646,518.646,0.007
780,4.600,226.780,9.865,102.220,149.377,232.682,531.997,539.594,1395.416,1395.416,0.004
785,5.800,184.469,36.504,107.645,119.703,166.735,545.199,575.129,668.283,668.283,0.005
790,5.400,163.812,10.077,140.835,167.515,197.503,242.594,267.945,275.912,275.912,0.006
795,6.400,154.294,7.741,146.818,167.531,195.835,248.921,252.299,279.464,279.464,0.006
800,6.200,162.777,7.411,119.623,158.698,203.334,224.834,231.107,509.182,509.182,0.006
805,7.000,143.745,7.455,112.159,127.139,170.281,203.845,251.625,525.115,525.115,0.007
810,6.400,156.750,33.194,125.642,137.633,173.316,210.553,237.492,531.340,531.340,0.006
815,5.200,189.040,9.741,119.079,156.395,184.279,250.828,654.186,662.152,662.152,0.005
820,6.600,156.140,6.985,113.717,125.615,173.037,233.461,512.573,524.531,524.531,0.006
825,7.400,132.351,7.457,107.519,122.139,172.690,212.604,231.894,234.499,234.499,0.008
830,6.600,152.582,10.079,112.539,143.881,183.772,215.676,263.632,588.534,588.534,0.007
835,5.600,175.976,95.658,115.672,137.816,195.631,237.572,536.265,551.217,551.217,0.006
840,6.400,156.482,33.876,112.577,136.612,213.827,233.624,249.307,550.920,550.920,0.006
845,5.200,193.428,7.887,131.671,157.163,200.676,243.249,586.893,656.715,656.715,0.005
850,6.000,175.806,36.445,121.454,149.699,191.553,261.546,539.263,569.241,569.241,0.006
855,5.600,167.842,7.935,118.727,131.573,188.650,258.078,521.954,537.847,537.847,0.006
860,6.200,161.065,101.491,116.927,130.680,186.801,212.680,249.751,549.267,549.267,0.006
865,6.200,166.754,94.384,116.011,143.777,206.630,234.722,254.944,558.510,558.510,0.006
870,5.800,167.867,7.585,110.857,149.177,168.243,211.094,539.226,639.156,639.156,0.006
875,6.000,170.307,99.694,119.685,156.727,210.012,234.308,249.041,527.089,527.089,0.006
880,5.400,183.349,11.059,123.967,138.559,226.385,260.832,569.129,643.742,643.742,0.005
885,6.200,161.893,9.934,112.790,131.616,219.413,243.044,255.738,670.960,670.960,0.006
890,6.200,161.284,9.154,131.630,163.397,212.193,217.528,242.403,256.152,256.152,0.006
895,6.200,158.129,7.569,116.979,143.273,213.855,236.008,249.578,273.560,273.560,0.006
900,6.400,159.115,10.111,131.617,149.324,181.972,218.555,248.877,558.307,558.307,0.006
905,7.200,137.140,7.837,94.451,134.294,208.902,232.560,243.044,248.180,248.180,0.007
910,5.800,172.167,11.504,137.453,163.140,179.489,228.232,234.691,647.109,647.109,0.006
915,5.600,176.858,7.381,135.789,158.136,208.242,236.474,238.220,699.155,699.155,0.006
920,6.200,161.713,54.969,119.691,149.603,204.385,229.437,238.558,255.366,255.366,0.006
925,5.400,185.489,9.206,126.602,166.208,216.925,283.147,407.455,545.490,545.490,0.005
930,3.400,293.818,42.214,172.468,204.894,237.662,576.357,1512.714,1512.714,1512.714,0.003
935,6.600,155.729,8.016,132.288,150.368,199.335,232.589,240.932,297.491,297.491,0.006
940,5.600,171.953,9.915,146.279,179.516,205.387,216.220,236.169,246.930,246.930,0.006
945,4.800,209.915,9.741,140.719,167.227,233.701,320.920,637.198,645.682,645.682,0.005
950,5.800,174.803,7.602,125.579,159.501,213.334,256.468,278.449,592.872,592.872,0.006
955,6.400,153.099,7.515,119.725,147.430,209.549,221.371,254.497,323.597,323.597,0.007
960,5.200,194.065,10.535,158.349,172.352,196.347,235.579,303.681,694.938,694.938,0.005
965,5.600,184.152,7.476,147.341,184.925,216.498,246.138,261.405,278.799,278.799,0.005
970,6.000,164.979,38.247,113.689,134.447,213.195,246.185,265.982,570.822,570.822,0.006
975,7.800,134.783,7.815,98.046,114.337,183.682,215.585,239.702,574.035,574.035,0.007
980,6.000,154.635,7.566,110.110,130.838,205.782,240.480,240.889,551.463,551.463,0.006
985,5.200,194.741,15.734,142.873,179.611,242.775,269.413,278.216,668.704,668.704,0.005
990,4.600,216.091,9.919,143.062,193.341,226.020,253.663,667.670,686.428,686.428,0.005
995,5.000,202.600,140.036,163.561,205.573,242.669,258.145,269.302,328.588,328.588,0.005
1000,6.000,164.538,7.178,125.614,143.497,207.231,249.564,251.059,563.628,563.628,0.006
1005,4.400,223.523,10.904,115.951,153.969,233.135,563.506,656.295,670.620,670.620,0.004
1010,5.800,174.503,7.174,137.432,158.078,206.729,249.430,252.427,569.411,569.411,0.006
1015,7.200,137.357,7.688,116.636,131.676,190.127,215.630,232.589,236.557,236.557,0.007
1020,6.800,148.701,7.586,125.635,131.674,191.393,242.136,249.254,257.550,257.550,0.007
1025,6.200,166.929,38.769,112.511,131.655,191.849,226.591,533.499,573.547,573.547,0.006
1030,5.400,179.728,9.818,117.196,146.074,191.580,549.277,550.494,554.242,554.242,0.006
1035,4.800,204.220,102.694,125.661,149.632,209.503,554.211,587.720,593.418,593.418,0.005
1040,5.400,193.363,36.707,143.530,177.353,216.435,267.714,269.673,653.358,653.358,0.005
1045,5.400,180.251,11.383,141.081,167.541,199.746,273.270,285.597,661.701,661.701,0.006
1050,5.400,186.430,7.730,142.848,181.870,202.490,245.828,280.161,649.711,649.711,0.005
1055,6.600,149.053,7.429,122.262,156.156,174.789,233.182,269.441,269.503,269.503,0.007
1060,6.000,165.976,36.102,108.029,142.762,213.464,245.724,248.985,655.426,655.426,0.006
1065,6.600,150.746,10.120,119.655,134.732,172.825,228.105,270.456,271.500,271.500,0.007
1070,3.600,296.681,12.007,160.418,194.612,245.600,637.621,1719.073,1719.073,1719.073,0.003
1075,5.200,180.123,38.668,151.180,167.731,196.006,261.445,262.967,356.762,356.762,0.006
1080,6.600,151.715,8.082,125.664,165.708,187.462,252.628,259.706,260.887,260.887,0.007
1085,6.800,147.116,7.630,115.042,135.337,173.392,216.512,266.111,594.693,594.693,0.007
1090,7.200,138.976,7.700,112.676,123.077,172.309,217.509,261.638,550.820,550.820,0.007
1095,6.600,152.223,104.977,121.839,154.394,175.530,195.776,210.529,216.445,216.445,0.007
1100,5.800,173.393,9.993,150.359,167.760,205.483,229.010,261.233,266.782,266.782,0.006
1105,3.600,284.084,35.158,149.439,209.451,284.720,672.439,685.315,685.315,685.315,0.004
1110,5.000,200.429,7.716,155.336,178.705,226.739,286.071,297.647,663.442,663.442,0.005
1115,5.200,191.301,43.920,146.245,167.548,194.301,249.294,273.650,649.714,649.714,0.005
1120,5.400,178.492,7.518,147.927,175.002,226.564,264.416,272.845,279.700,279.700,0.006
1125,5.200,193.830,10.181,149.369,176.986,205.863,236.964,237.214,662.855,662.855,0.005
1130,5.400,183.811,6.952,123.280,161.774,207.273,261.799,524.875,558.897,558.897,0.005
1135,6.800,155.025,10.440,109.592,135.450,176.437,238.780,285.447,561.052,561.052,0.006
1140,5.400,174.997,7.819,133.186,157.944,202.498,239.525,273.600,669.367,669.367,0.006
1145,6.000,166.778,10.136,115.116,147.595,195.656,263.469,263.710,603.310,603.310,0.006
1150,6.200,161.722,10.335,114.905,131.509,186.358,240.331,313.519,570.404,570.404,0.006
1155,6.800,147.135,7.656,110.511,147.453,184.704,220.762,239.654,240.442,240.442,0.007
