Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
470,0.000,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000.000
475,0.600,556.858,539.205,539.205,548.515,582.854,582.854,582.854,582.854,582.854,0.002
480,0.000,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000.000
485,0.200,618.321,618.321,618.321,618.321,618.321,618.321,618.321,618.321,618.321,0.002
490,0.000,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000.000
495,0.200,630.295,630.295,630.295,630.295,630.295,630.295,630.295,630.295,630.295,0.002
500,0.200,506.071,506.071,506.071,506.071,506.071,506.071,506.071,506.071,506.071,0.002
505,0.600,527.524,503.358,503.358,517.926,561.289,561.289,561.289,561.289,561.289,0.002
510,0.400,550.566,520.466,520.466,580.665,580.665,580.665,580.665,580.665,580.665,0.002
515,0.200,636.418,636.418,636.418,636.418,636.418,636.418,636.418,636.418,636.418,0.002
520,0.000,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000.000
525,0.200,577.088,577.088,577.088,577.088,577.088,577.088,577.088,577.088,577.088,0.002
530,0.200,627.641,627.641,627.641,627.641,627.641,627.641,627.641,627.641,627.641,0.002
535,0.400,503.906,503.031,503.031,504.781,504.781,504.781,504.781,504.781,504.781,0.002
540,0.600,508.155,506.737,506.737,508.153,509.574,509.574,509.574,509.574,509.574,0.002
545,0.200,509.434,509.434,509.434,509.434,509.434,509.434,509.434,509.434,509.434,0.002
550,0.400,513.974,512.654,512.654,515.293,515.293,515.293,515.293,515.293,515.293,0.002
555,0.400,513.755,495.408,495.408,532.101,532.101,532.101,532.101,532.101,532.101,0.002
560,0.200,521.301,521.301,521.301,521.301,521.301,521.301,521.301,521.301,521.301,0.002
565,0.000,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000.000
570,0.200,605.071,605.071,605.071,605.071,605.071,605.071,605.071,605.071,605.071,0.002
575,0.200,630.982,630.982,630.982,630.982,630.982,630.982,630.982,630.982,630.982,0.002
580,0.200,616.929,616.929,616.929,616.929,616.929,616.929,616.929,616.929,616.929,0.002
585,0.200,626.359,626.359,626.359,626.359,626.359,626.359,626.359,626.359,626.359,0.002
590,0.400,638.992,583.635,583.635,694.349,694.349,694.349,694.349,694.349,694.349,0.002
595,0.000,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000.000
600,0.400,523.022,515.347,515.347,530.697,530.697,530.697,530.697,530.697,530.697,0.002
605,0.400,530.445,521.841,521.841,539.048,539.048,539.048,539.048,539.048,539.048,0.002
610,0.600,529.392,508.322,508.322,518.283,561.572,561.572,561.572,561.572,561.572,0.002
615,0.400,553.807,520.535,520.535,587.078,587.078,587.078,587.078,587.078,587.078,0.002
620,0.400,595.024,592.258,592.258,597.790,597.790,597.790,597.790,597.790,597.790,0.002
625,0.200,527.447,527.447,527.447,527.447,527.447,527.447,527.447,527.447,527.447,0.002
630,0.200,607.299,607.299,607.299,607.299,607.299,607.299,607.299,607.299,607.299,0.002
635,0.000,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000.000
640,0.000,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000.000
645,0.200,647.904,647.904,647.904,647.904,647.904,647.904,647.904,647.904,647.904,0.002
650,0.200,638.397,638.397,638.397,638.397,638.397,638.397,638.397,638.397,638.397,0.002
655,0.200,537.260,537.260,537.260,537.260,537.260,537.260,537.260,537.260,537.260,0.002
660,0.200,502.639,502.639,502.639,502.639,502.639,502.639,502.639,502.639,502.639,0.002
665,0.200,534.527,534.527,534.527,534.527,534.527,534.527,534.527,534.527,534.527,0.002
670,0.200,665.013,665.013,665.013,665.013,665.013,665.013,665.013,665.013,665.013,0.002
675,0.000,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000.000
680,0.200,507.242,507.242,507.242,507.242,507.242,507.242,507.242,507.242,507.242,0.002
685,0.400,520.927,514.577,514.577,527.276,527.276,527.276,527.276,527.276,527.276,0.002
690,0.200,553.753,553.753,553.753,553.753,553.753,553.753,553.753,553.753,553.753,0.002
695,0.200,536.691,536.691,536.691,536.691,536.691,536.691,536.691,536.691,536.691,0.002
700,0.000,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000.000
705,0.000,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000.000
710,0.400,586.208,510.424,510.424,661.991,661.991,661.991,661.991,661.991,661.991,0.002
715,0.600,523.648,510.199,510.199,521.664,539.081,539.081,539.081,539.081,539.081,0.002
720,0.000,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000.000
725,0.200,527.323,527.323,527.323,527.323,527.323,527.323,527.323,527.323,527.323,0.002
730,0.200,631.659,631.659,631.659,631.659,631.659,631.659,631.659,631.659,631.659,0.002
735,0.400,660.170,637.021,637.021,683.318,683.318,683.318,683.318,683.318,683.318,0.002
740,0.200,517.375,517.375,517.375,517.375,517.375,517.375,517.375,517.375,517.375,0.002
745,0.200,613.353,613.353,613.353,613.353,613.353,613.353,613.353,613.353,613.353,0.002
750,0.400,545.892,541.458,541.458,550.326,550.326,550.326,550.326,550.326,550.326,0.002
755,0.200,520.347,520.347,520.347,520.347,520.347,520.347,520.347,520.347,520.347,0.002
760,0.800,530.207,506.837,515.806,532.848,565.336,565.336,565.336,565.336,565.336,0.002
765,0.200,537.834,537.834,537.834,537.834,537.834,537.834,537.834,537.834,537.834,0.002
770,0.200,632.068,632.068,632.068,632.068,632.068,632.068,632.068,632.068,632.068,0.002
775,0.200,518.646,518.646,518.646,518.646,518.646,518.646,518.646,518.646,518.646,0.002
780,0.400,963.707,531.997,531.997,1395.416,1395.416,1395.416,1395.416,1395.416,1395.416,0.001
785,0.800,582.701,542.192,545.199,575.129,668.283,668.283,668.283,668.283,668.283,0.002
790,0.000,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000.000
795,0.000,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000.000
800,0.200,509.182,509.182,509.182,509.182,509.182,509.182,509.182,509.182,509.182,0.002
805,0.200,525.115,525.115,525.115,525.115,525.115,525.115,525.115,525.115,525.115,0.002
810,0.200,531.340,531.340,531.340,531.340,531.340,531.340,531.340,531.340,531.340,0.002
815,0.400,658.169,654.186,654.186,662.152,662.152,662.152,662.152,662.152,662.152,0.002
820,0.400,518.552,512.573,512.573,524.531,524.531,524.531,524.531,524.531,524.531,0.002
825,0.000,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000.000
830,0.200,588.534,588.534,588.534,588.534,588.534,588.534,588.534,588.534,588.534,0.002
835,0.400,543.741,536.265,536.265,551.217,551.217,551.217,551.217,551.217,551.217,0.002
840,0.200,550.920,550.920,550.920,550.920,550.920,550.920,550.920,550.920,550.920,0.002
845,0.400,621.804,586.893,586.893,656.715,656.715,656.715,656.715,656.715,656.715,0.002
850,0.400,554.252,539.263,539.263,569.241,569.241,569.241,569.241,569.241,569.241,0.002
855,0.400,529.901,521.954,521.954,537.847,537.847,537.847,537.847,537.847,537.847,0.002
860,0.200,549.267,549.267,549.267,549.267,549.267,549.267,549.267,549.267,549.267,0.002
865,0.200,558.510,558.510,558.510,558.510,558.510,558.510,558.510,558.510,558.510,0.002
870,0.400,589.191,539.226,539.226,639.156,639.156,639.156,639.156,639.156,639.156,0.002
875,0.200,527.089,527.089,527.089,527.089,527.089,527.089,527.089,527.089,527.089,0.002
880,0.400,606.436,569.129,569.129,643.742,643.742,643.742,643.742,643.742,643.742,0.002
885,0.200,670.960,670.960,670.960,670.960,670.960,670.960,670.960,670.960,670.960,0.001
890,0.000,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000.000
895,0.000,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000.000
900,0.200,558.307,558.307,558.307,558.307,558.307,558.307,558.307,558.307,558.307,0.002
