Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
315,0.000,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000.000
320,0.200,34.597,34.597,34.597,34.597,34.597,34.597,34.597,34.597,34.597,0.029
325,0.000,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000.000
330,0.200,39.361,39.361,39.361,39.361,39.361,39.361,39.361,39.361,39.361,0.025
335,0.400,36.710,34.909,34.909,38.511,38.511,38.511,38.511,38.511,38.511,0.027
340,0.400,46.610,38.066,38.066,55.154,55.154,55.154,55.154,55.154,55.154,0.021
345,0.200,35.762,35.762,35.762,35.762,35.762,35.762,35.762,35.762,35.762,0.028
350,0.400,45.946,41.224,41.224,50.668,50.668,50.668,50.668,50.668,50.668,0.022
355,0.400,51.906,46.356,46.356,57.456,57.456,57.456,57.456,57.456,57.456,0.019
360,0.200,39.531,39.531,39.531,39.531,39.531,39.531,39.531,39.531,39.531,0.025
365,0.600,40.232,37.313,37.313,39.355,44.027,44.027,44.027,44.027,44.027,0.025
370,0.200,37.718,37.718,37.718,37.718,37.718,37.718,37.718,37.718,37.718,0.027
375,0.000,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000.000
380,0.400,36.083,34.351,34.351,37.815,37.815,37.815,37.815,37.815,37.815,0.028
385,0.000,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000.000
390,0.200,61.838,61.838,61.838,61.838,61.838,61.838,61.838,61.838,61.838,0.016
395,0.600,40.162,37.959,37.959,40.229,42.297,42.297,42.297,42.297,42.297,0.025
400,0.000,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000.000
405,0.400,47.458,34.413,34.413,60.502,60.502,60.502,60.502,60.502,60.502,0.021
410,0.200,38.908,38.908,38.908,38.908,38.908,38.908,38.908,38.908,38.908,0.026
415,0.000,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000.000
420,0.800,43.434,36.434,38.468,39.414,59.419,59.419,59.419,59.419,59.419,0.023
425,0.200,86.309,86.309,86.309,86.309,86.309,86.309,86.309,86.309,86.309,0.012
430,0.200,39.423,39.423,39.423,39.423,39.423,39.423,39.423,39.423,39.423,0.025
435,0.200,38.818,38.818,38.818,38.818,38.818,38.818,38.818,38.818,38.818,0.026
440,0.200,49.806,49.806,49.806,49.806,49.806,49.806,49.806,49.806,49.806,0.020
445,0.400,38.000,36.288,36.288,39.711,39.711,39.711,39.711,39.711,39.711,0.026
450,0.000,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000.000
455,0.400,38.745,37.358,37.358,40.131,40.131,40.131,40.131,40.131,40.131,0.026
460,0.000,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000.000
