Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
330,1.200,188.714,101.651,134.249,148.671,263.284,336.602,336.602,336.602,336.602,0.005
335,2.600,159.727,130.424,147.971,160.711,173.516,173.565,179.579,179.579,179.579,0.006
340,2.200,126.598,102.231,105.689,119.646,125.591,128.981,234.065,234.065,234.065,0.008
345,2.600,137.263,96.354,119.767,139.740,154.422,174.046,179.830,179.830,179.830,0.007
350,1.600,117.852,99.093,103.641,112.272,120.212,179.758,179.758,179.758,179.758,0.008
355,3.400,113.395,98.609,101.780,107.105,125.580,131.629,131.671,131.671,131.671,0.009
360,3.000,151.788,119.712,139.820,148.401,167.566,167.691,179.666,179.666,179.666,0.007
365,3.200,159.208,128.066,142.408,167.562,179.452,179.547,179.620,179.620,179.620,0.006
370,2.400,155.768,137.562,141.530,154.826,167.583,180.298,185.902,185.902,185.902,0.006
375,1.600,153.404,130.925,147.156,155.230,168.054,173.638,173.638,173.638,173.638,0.007
380,2.000,141.584,122.905,131.296,137.378,157.877,166.752,166.752,166.752,166.752,0.007
385,2.800,158.324,141.243,147.788,161.660,167.409,170.648,179.740,179.740,179.740,0.006
390,2.600,153.124,130.921,141.074,156.397,166.678,167.577,178.885,178.885,178.885,0.007
395,2.600,159.100,139.925,144.732,162.546,167.638,179.547,179.730,179.730,179.730,0.006
400,1.400,157.339,137.429,139.430,150.348,167.485,196.809,196.809,196.809,196.809,0.006
405,1.400,152.873,129.407,140.006,150.097,168.310,172.794,172.794,172.794,172.794,0.007
410,1.400,109.760,96.737,99.768,107.667,113.517,138.167,138.167,138.167,138.167,0.009
415,2.400,115.818,105.883,107.757,117.446,119.833,125.850,134.214,134.214,134.214,0.009
420,3.400,114.241,99.816,105.607,110.760,119.684,132.148,148.304,148.304,148.304,0.009
425,2.400,116.090,98.748,111.498,117.896,125.648,125.674,125.689,125.689,125.689,0.009
430,2.200,112.779,98.568,101.699,112.271,125.653,125.703,125.704,125.704,125.704,0.009
435,3.000,119.085,104.397,110.064,119.822,125.762,130.961,138.064,138.064,138.064,0.008
440,2.200,109.564,94.259,100.203,103.325,125.656,125.770,125.795,125.795,125.795,0.009
445,2.400,113.958,97.554,105.523,117.491,124.414,125.632,125.697,125.697,125.697,0.009
450,3.800,130.159,100.270,124.806,131.156,137.374,156.893,174.379,174.379,174.379,0.008
455,4.400,111.721,77.824,106.002,113.726,119.674,123.634,131.566,153.426,153.426,0.009
460,2.800,112.044,86.080,96.309,110.886,119.630,138.686,149.443,149.443,149.443,0.009
465,4.400,116.866,100.085,106.247,119.733,125.639,126.817,131.588,136.468,136.468,0.009
470,3.400,148.716,62.307,90.103,114.323,129.841,319.598,556.216,556.216,556.216,0.007
475,2.400,125.211,105.825,111.544,127.163,138.769,142.061,156.254,156.254,156.254,0.008
480,2.000,154.733,137.066,141.256,147.091,167.563,179.622,179.622,179.622,179.622,0.006
485,2.800,164.364,135.254,147.313,167.430,173.618,179.468,246.290,246.290,246.290,0.006
490,3.200,160.894,134.874,147.795,167.426,167.759,179.464,195.657,195.657,195.657,0.006
495,2.000,150.912,116.579,140.984,147.307,168.514,180.489,180.489,180.489,180.489,0.007
500,2.400,116.725,95.530,104.634,113.370,132.934,143.810,150.752,150.752,150.752,0.009
505,1.600,107.322,96.056,101.651,110.975,113.647,113.667,113.667,113.667,113.667,0.009
510,2.400,110.423,89.834,102.773,116.524,119.782,125.525,125.641,125.641,125.641,0.009
515,2.400,121.656,101.327,106.564,110.674,125.711,125.772,227.873,227.873,227.873,0.008
520,2.800,160.151,126.492,142.405,165.025,179.511,179.608,192.417,192.417,192.417,0.006
525,2.600,149.033,111.986,125.389,154.304,166.600,179.482,190.980,190.980,190.980,0.007
530,2.800,155.934,120.956,142.641,162.354,167.503,178.334,180.161,180.161,180.161,0.006
535,1.200,126.230,88.450,110.393,125.290,140.617,181.316,181.316,181.316,181.316,0.008
540,1.600,111.982,99.354,106.001,112.814,119.648,125.622,125.622,125.622,125.622,0.009
545,3.600,119.299,99.833,105.112,120.546,125.881,137.627,149.828,149.828,149.828,0.008
550,3.000,114.968,99.903,107.533,110.443,125.732,139.029,141.829,141.829,141.829,0.009
555,3.000,121.805,99.148,108.677,114.572,134.944,155.546,170.958,170.958,170.958,0.008
560,3.400,119.730,93.402,107.741,113.760,125.716,153.314,167.029,167.029,167.029,0.008
565,3.200,111.406,92.824,101.971,110.805,116.778,130.487,150.345,150.345,150.345,0.009
570,3.000,153.945,128.443,131.727,153.313,174.487,184.783,185.528,185.528,185.528,0.006
575,2.400,133.341,117.352,122.801,129.686,143.518,143.644,173.546,173.546,173.546,0.007
580,3.200,158.504,117.482,152.431,159.238,173.504,191.477,191.492,191.492,191.492,0.006
585,1.800,168.818,142.613,149.552,167.529,179.337,215.450,215.450,215.450,215.450,0.006
590,2.200,125.326,101.722,117.206,122.699,138.972,145.494,146.817,146.817,146.817,0.008
595,3.000,117.837,106.488,110.833,119.120,124.753,125.641,125.748,125.748,125.748,0.008
600,2.200,119.467,103.285,114.905,119.714,124.821,125.761,127.417,127.417,127.417,0.008
605,3.400,115.328,98.994,108.565,119.667,122.866,125.930,132.920,132.920,132.920,0.009
