Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
2,Payment,1713713168.427134,125659,0,1
1,NewOrder,1713713168.552826,144393,0,1
1,NewOrder,1713713168.697248,131762,0,1
2,Payment,1713713168.829039,101107,0,1
2,Payment,1713713168.930174,112493,0,1
1,NewOrder,1713713169.042697,160647,0,1
1,NewOrder,1713713169.203373,187500,0,1
2,Payment,1713713169.390903,354358,0,1
1,NewOrder,1713713169.745310,327949,0,1
2,Payment,1713713170.073306,347259,0,1
2,Payment,1713713170.420612,377360,0,1
2,Payment,1713713170.798018,449820,0,1
2,Payment,1713713171.247887,310996,0,1
3,OrderStatus,1713713171.558908,12144,0,1
1,NewOrder,1713713171.571096,339018,0,1
2,Payment,1713713171.910152,173875,0,1
2,Payment,1713713172.084065,311054,0,1
1,NewOrder,1713713172.395161,203607,0,1
1,NewOrder,1713713172.598803,111596,0,1
2,Payment,1713713172.710429,92040,0,1
1,NewOrder,1713713172.802498,189230,0,1
1,NewOrder,1713713172.991744,104172,0,1
2,Payment,1713713173.095944,92803,0,1
1,NewOrder,1713713173.188764,125616,0,1
1,NewOrder,1713713173.314415,131655,0,1
2,Payment,1713713173.448699,138064,0,1
4,Delivery,1713713173.586797,578295,0,1
1,NewOrder,1713713174.165136,146848,0,1
1,NewOrder,1713713174.312020,189019,0,1
4,Delivery,1713713174.501073,574807,0,1
2,Payment,1713713175.075914,148628,0,1
2,Payment,1713713175.224574,173719,0,1
1,NewOrder,1713713175.398325,180850,0,1
2,Payment,1713713175.579206,136141,0,1
1,NewOrder,1713713175.715378,174425,0,1
2,Payment,1713713175.889839,148718,0,1
5,StockLevel,1713713176.038591,30182,0,1
2,Payment,1713713176.068807,137363,0,1
2,Payment,1713713176.206217,167473,0,1
1,NewOrder,1713713176.373744,162669,0,1
1,NewOrder,1713713176.536522,148503,0,1
1,NewOrder,1713713176.685104,205224,0,1
2,Payment,1713713176.890358,141887,0,1
2,Payment,1713713177.032284,173634,0,1
1,NewOrder,1713713177.205946,205037,0,1
2,Payment,1713713177.411012,160000,0,1
1,NewOrder,1713713177.571042,205283,0,1
2,Payment,1713713177.776358,142032,0,1
1,NewOrder,1713713177.918419,204619,0,1
2,Payment,1713713178.123092,136529,0,1
2,Payment,1713713178.259651,167437,0,1
1,NewOrder,1713713178.427118,235814,0,1
1,NewOrder,1713713178.662989,190982,0,1
1,NewOrder,1713713178.854022,136083,0,1
2,Payment,1713713178.990138,143530,0,1
2,Payment,1713713179.133713,167459,0,1
2,Payment,1713713179.301224,167558,0,1
1,NewOrder,1713713179.468837,240471,0,1
5,StockLevel,1713713179.709523,92027,0,1
1,NewOrder,1713713179.801694,129229,0,1
2,Payment,1713713179.930997,142998,0,1
1,NewOrder,1713713180.074020,222611,0,1
1,NewOrder,1713713180.296655,137258,0,1
2,Payment,1713713180.433944,148281,0,1
1,NewOrder,1713713180.582244,233708,0,1
2,Payment,1713713180.815970,137401,0,1
1,NewOrder,1713713180.953389,168892,0,1
2,Payment,1713713181.122318,118576,0,1
2,Payment,1713713181.240925,113822,0,1
1,NewOrder,1713713181.354767,219758,0,1
2,Payment,1713713181.574549,133524,0,1
1,NewOrder,1713713181.708093,153234,0,1
2,Payment,1713713181.861347,101541,0,1
1,NewOrder,1713713181.962905,159149,0,1
2,Payment,1713713182.122094,119059,0,1
2,Payment,1713713182.241182,113730,0,1
4,Delivery,1713713182.354931,485717,0,1
1,NewOrder,1713713182.840668,164884,0,1
1,NewOrder,1713713183.005579,107596,0,1
2,Payment,1713713183.113193,88739,0,1
1,NewOrder,1713713183.201950,198973,0,1
1,NewOrder,1713713183.400942,143371,0,1
3,OrderStatus,1713713183.544335,8934,0,1
1,NewOrder,1713713183.553287,134344,0,1
1,NewOrder,1713713183.687659,166072,0,1
1,NewOrder,1713713183.853751,107589,0,1
2,Payment,1713713183.961361,100606,0,1
1,NewOrder,1713713184.061987,194303,0,1
1,NewOrder,1713713184.256310,138682,0,1
2,Payment,1713713184.395021,104020,0,1
4,Delivery,1713713184.499059,464585,0,1
2,Payment,1713713184.963665,104414,0,1
4,Delivery,1713713185.068098,458436,0,1
1,NewOrder,1713713185.526557,200797,0,1
3,OrderStatus,1713713185.727374,7875,0,1
2,Payment,1713713185.735267,99590,0,1
2,Payment,1713713185.834876,95791,0,1
4,Delivery,1713713185.930688,473775,0,1
2,Payment,1713713186.404490,89827,0,1
2,Payment,1713713186.494335,113114,0,1
1,NewOrder,1713713186.607468,135020,0,1
2,Payment,1713713186.742507,98468,0,1
2,Payment,1713713186.840993,119656,0,1
2,Payment,1713713186.960668,119717,0,1
2,Payment,1713713187.080404,119672,0,1
