Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
540,2.600,180.762,131.695,163.610,174.914,193.683,228.098,239.959,239.959,239.959,0.006
545,2.800,167.242,119.157,137.580,174.071,181.839,209.005,232.179,232.179,232.179,0.006
550,2.200,190.748,139.480,160.733,203.818,218.752,219.346,245.705,245.705,245.705,0.005
555,2.600,178.126,123.373,143.628,168.887,209.460,245.917,246.644,246.644,246.644,0.006
560,2.200,184.130,143.185,164.607,175.932,200.392,213.937,227.622,227.622,227.622,0.005
565,3.400,191.149,139.438,151.640,191.083,229.785,237.047,247.830,247.830,247.830,0.005
570,2.600,175.467,137.616,149.405,175.464,193.805,203.627,248.696,248.696,248.696,0.006
575,2.600,184.223,148.550,158.401,171.464,193.680,229.345,272.700,272.700,272.700,0.005
580,1.600,222.299,173.493,188.722,234.420,260.518,279.351,279.351,279.351,279.351,0.004
585,2.800,205.765,141.926,186.212,215.818,229.426,251.396,269.484,269.484,269.484,0.005
590,2.200,185.347,143.908,167.020,179.689,215.922,218.741,222.178,222.178,222.178,0.005
595,3.200,195.573,100.511,162.630,215.113,230.950,248.059,253.280,253.280,253.280,0.005
600,3.200,169.334,134.073,149.103,160.993,185.376,231.404,235.468,235.468,235.468,0.006
605,2.200,175.886,143.323,145.537,170.652,203.626,205.692,216.228,216.228,216.228,0.006
610,3.000,181.658,127.461,147.971,183.959,210.114,218.405,240.189,240.189,240.189,0.006
615,3.000,177.853,106.320,145.262,177.013,213.944,232.726,250.407,250.407,250.407,0.006
620,2.000,284.809,142.893,233.443,282.284,354.651,419.053,419.053,419.053,419.053,0.004
625,2.800,211.003,143.376,184.514,216.556,250.301,254.185,257.869,257.869,257.869,0.005
630,2.400,189.791,146.865,162.245,197.007,212.463,227.823,244.113,244.113,244.113,0.005
635,3.200,189.043,137.238,160.810,188.381,230.322,250.179,260.946,260.946,260.946,0.005
640,2.400,216.162,143.639,182.495,225.903,271.239,273.958,281.919,281.919,281.919,0.005
645,2.200,205.928,150.629,162.598,218.208,247.225,257.766,269.262,269.262,269.262,0.005
650,2.600,201.623,142.884,158.946,203.747,237.190,268.517,290.096,290.096,290.096,0.005
655,3.000,197.255,112.915,159.540,212.439,226.000,259.286,266.657,266.657,266.657,0.005
660,3.600,170.601,119.561,149.549,165.892,187.596,229.898,233.500,233.500,233.500,0.006
665,3.600,190.081,116.108,154.064,192.873,225.501,248.005,248.574,248.574,248.574,0.005
670,2.800,203.168,140.872,154.365,209.935,237.337,248.461,269.700,269.700,269.700,0.005
675,3.000,202.285,130.245,163.534,207.302,224.939,249.305,252.918,252.918,252.918,0.005
680,3.000,189.597,133.714,146.284,188.172,209.999,255.184,274.208,274.208,274.208,0.005
685,2.000,164.802,125.477,135.905,166.867,170.926,228.599,228.599,228.599,228.599,0.006
690,2.800,181.505,102.068,166.410,189.462,205.741,237.028,237.836,237.836,237.836,0.006
695,3.600,184.856,118.043,141.868,184.190,224.226,251.432,261.157,261.157,261.157,0.005
700,2.400,191.310,141.038,161.728,173.107,221.778,254.734,274.350,274.350,274.350,0.005
705,3.000,214.201,142.448,196.568,215.823,242.447,257.824,279.059,279.059,279.059,0.005
710,2.000,168.195,137.471,143.803,157.446,206.217,215.624,215.624,215.624,215.624,0.006
715,2.200,166.058,82.377,142.995,169.635,178.600,212.364,218.612,218.612,218.612,0.006
720,3.000,173.691,118.293,143.592,176.118,214.361,226.856,234.846,234.846,234.846,0.006
725,2.600,199.302,142.196,167.492,184.734,239.406,248.957,257.613,257.613,257.613,0.005
730,2.800,217.869,164.513,177.438,227.504,239.466,277.778,279.388,279.388,279.388,0.005
735,2.400,221.907,171.741,212.517,219.403,255.003,267.962,269.791,269.791,269.791,0.005
740,3.000,186.998,124.945,150.750,182.017,233.629,239.524,249.252,249.252,249.252,0.005
745,3.000,203.987,143.667,177.398,216.762,229.484,235.836,256.401,256.401,256.401,0.005
750,2.800,203.037,126.673,169.967,212.200,234.061,256.970,258.211,258.211,258.211,0.005
755,3.400,184.803,121.756,164.606,189.752,215.376,227.789,230.594,230.594,230.594,0.005
760,1.600,207.829,145.766,182.987,231.411,242.086,271.522,271.522,271.522,271.522,0.005
765,3.400,180.467,118.370,159.402,173.492,207.533,242.733,255.959,255.959,255.959,0.006
770,2.200,214.247,138.142,181.038,221.685,246.569,266.108,280.248,280.248,280.248,0.005
775,3.400,183.979,119.213,149.691,188.266,206.006,218.988,273.188,273.188,273.188,0.005
780,1.800,178.191,142.593,154.709,166.171,170.815,257.552,257.552,257.552,257.552,0.006
785,1.400,173.656,131.690,139.765,166.735,210.496,217.131,217.131,217.131,217.131,0.006
790,1.400,225.159,188.504,197.503,206.046,267.945,275.912,275.912,275.912,275.912,0.004
