Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
520,0.000,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000.000
525,0.200,15.258,15.258,15.258,15.258,15.258,15.258,15.258,15.258,15.258,0.066
530,0.800,12.808,9.948,10.689,15.216,15.380,15.380,15.380,15.380,15.380,0.078
535,0.000,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000.000
540,0.000,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000.000
545,0.000,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000.000
550,0.200,11.092,11.092,11.092,11.092,11.092,11.092,11.092,11.092,11.092,0.090
555,0.200,14.123,14.123,14.123,14.123,14.123,14.123,14.123,14.123,14.123,0.071
560,0.000,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000.000
565,0.200,14.433,14.433,14.433,14.433,14.433,14.433,14.433,14.433,14.433,0.069
570,0.200,13.916,13.916,13.916,13.916,13.916,13.916,13.916,13.916,13.916,0.072
575,0.200,10.139,10.139,10.139,10.139,10.139,10.139,10.139,10.139,10.139,0.099
580,0.200,11.183,11.183,11.183,11.183,11.183,11.183,11.183,11.183,11.183,0.089
585,0.000,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000.000
590,0.400,15.634,15.599,15.599,15.669,15.669,15.669,15.669,15.669,15.669,0.064
595,0.000,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000.000
600,0.200,10.243,10.243,10.243,10.243,10.243,10.243,10.243,10.243,10.243,0.098
605,0.400,15.386,14.918,14.918,15.854,15.854,15.854,15.854,15.854,15.854,0.065
610,0.400,12.858,11.402,11.402,14.313,14.313,14.313,14.313,14.313,14.313,0.078
615,0.600,12.054,10.637,10.637,11.399,14.126,14.126,14.126,14.126,14.126,0.083
620,0.400,12.849,11.135,11.135,14.563,14.563,14.563,14.563,14.563,14.563,0.078
625,0.200,10.755,10.755,10.755,10.755,10.755,10.755,10.755,10.755,10.755,0.093
630,0.000,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000.000
635,0.000,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000.000
640,0.400,14.469,13.888,13.888,15.050,15.050,15.050,15.050,15.050,15.050,0.069
645,0.000,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000.000
650,0.000,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000.000
