Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
902,7,7.000,10200,116223,169131,148567,181972,235970,235970,235970,235970
903,6,6.000,118936,143199,179441,172219,212173,218555,218555,218555,218555
904,6,6.000,131617,135889,175039,169018,184473,248877,248877,248877,248877
905,9,9.000,35452,65513,78149,95229,142712,190779,190779,190779,190779
906,7,7.000,36459,111394,143894,149686,209644,248180,248180,248180,248180
907,6,6.000,94451,111652,208902,168618,222720,239694,239694,239694,239694
908,7,7.000,7837,101585,155483,142852,215563,243044,243044,243044,243044
909,7,7.000,36309,107686,119754,145782,216582,232560,232560,232560,232560
910,7,7.000,11504,104690,137567,135763,184712,217828,217828,217828,217828
911,6,6.000,140817,155868,167622,163337,167723,185444,185444,185444,185444
912,5,5.000,128278,128849,147523,257290,234691,647109,647109,647109,647109
913,5,5.000,61906,136923,163140,153229,175946,228232,228232,228232,228232
914,6,6.000,137453,148888,177036,168313,179489,199432,199432,199432,199432
915,5,5.000,130356,135789,191664,185629,232117,238220,238220,238220,238220
916,8,8.000,7381,133766,143991,143388,199952,208242,208242,208242,208242
917,7,7.000,7867,124821,153340,151447,223380,236474,236474,236474,236474
918,6,6.000,126645,141733,158136,151111,167605,169949,169949,169949,169949
919,2,2.000,210805,210805,699155,454980,699155,699155,699155,699155,699155
920,6,6.000,95805,111106,189357,164156,229437,238558,238558,238558,238558
921,6,6.000,110134,125535,149603,164413,211821,255366,255366,255366,255366
922,7,7.000,117271,119691,131615,145398,176119,215751,215751,215751,215751
923,6,6.000,113734,122516,192227,170738,204385,224483,224483,224483,224483
924,6,6.000,54969,117015,196079,166580,203232,237062,237062,237062,237062
925,4,4.000,116821,163819,216458,260647,545490,545490,545490,545490,545490
926,5,5.000,103999,166208,216925,189711,227886,233538,233538,233538,233538
927,7,7.000,35657,118917,146453,143725,179462,223063,223063,223063,223063
928,7,7.000,9206,111229,155941,152978,192560,283147,283147,283147,283147
929,4,4.000,149745,183440,199479,235029,407455,407455,407455,407455,407455
930,4,4.000,42214,126841,367198,278152,576357,576357,576357,576357,576357
931,1,1.000,1512714,1512714,1512714,1512714,1512714,1512714,1512714,1512714,1512714
932,2,2.000,216768,216768,229696,223232,229696,229696,229696,229696,229696
933,5,5.000,154957,172468,185906,185803,204894,210792,210792,210792,210792
934,5,5.000,140732,179704,179928,198820,237662,256077,256077,256077,256077
935,6,6.000,139107,142607,155229,164832,169738,231945,231945,231945,231945
936,6,6.000,141112,142023,163704,186016,211206,297491,297491,297491,297491
937,5,5.000,132288,136565,177960,176163,198821,235183,235183,235183,235183
938,9,9.000,8016,80515,124330,129409,199335,240932,240932,240932,240932
939,7,7.000,16389,113161,136348,141208,219420,224128,224128,224128,224128
940,6,6.000,9915,123360,177472,145618,205387,212628,212628,212628,212628
941,6,6.000,141536,179530,180005,179439,180141,215717,215717,215717,215717
942,5,5.000,142412,149618,162174,173977,179516,236169,236169,236169,236169
943,6,6.000,140972,146279,176187,179213,197626,246930,246930,246930,246930
944,5,5.000,137678,167400,182291,183836,215591,216220,216220,216220,216220
945,6,6.000,141545,151981,185906,185083,197407,267086,267086,267086,267086
946,6,6.000,38896,138859,145018,150613,206489,233701,233701,233701,233701
947,3,3.000,143345,143345,285696,358241,645682,645682,645682,645682,645682
948,6,6.000,9741,139082,179421,226444,225998,637198,637198,637198,637198
949,3,3.000,130262,130262,139206,196796,320920,320920,320920,320920,320920
950,7,7.000,56938,125874,159501,158422,199201,226878,226878,226878,226878
951,5,5.000,140132,154146,165481,179105,179302,256468,256468,256468,256468
952,5,5.000,125579,152214,224937,205774,247692,278449,278449,278449,278449
953,5,5.000,7602,110333,144136,213655,213334,592872,592872,592872,592872
954,7,7.000,37399,108047,124793,138237,197633,219416,219416,219416,219416
955,9,9.000,7515,97886,134069,113637,147430,209922,209922,209922,209922
956,6,6.000,38196,117786,200805,170686,213176,254497,254497,254497,254497
957,6,6.000,116868,119943,188229,175087,221371,230190,230190,230190,230190
958,5,5.000,119583,129008,129241,159226,208751,209549,209549,209549,209549
959,6,6.000,38127,120913,155746,167612,221173,323597,323597,323597,323597
960,7,7.000,10535,141901,158349,148373,174428,229704,229704,229704,229704
961,3,3.000,161520,161520,173040,343166,694938,694938,694938,694938,694938
962,5,5.000,147022,172352,211197,198196,224833,235579,235579,235579,235579
963,6,6.000,147347,167502,167706,167016,172503,179437,179437,179437,179437
964,5,5.000,139351,168790,176324,196898,196347,303681,303681,303681,303681
965,7,7.000,7476,143621,182200,154379,194067,216392,216392,216392,216392
966,4,4.000,133919,221300,261405,223855,278799,278799,278799,278799,278799
967,5,5.000,141513,167170,216498,203446,245911,246138,246138,246138,246138
968,6,6.000,141380,147341,184925,179122,205484,222044,222044,222044,222044
969,6,6.000,143864,167267,182001,181369,201103,214257,214257,214257,214257
970,7,7.000,38247,42609,117269,117683,163032,217023,217023,217023,217023
971,4,4.000,134109,148659,174671,257065,570822,570822,570822,570822,570822
972,6,6.000,104960,131568,185186,168258,220120,235957,235957,235957,235957
973,7,7.000,113643,116080,151810,160566,213195,227247,227247,227247,227247
974,6,6.000,106941,111232,119784,160635,246185,265982,265982,265982,265982
975,7,7.000,41551,95643,116289,125728,164619,232840,232840,232840,232840
976,8,8.000,36999,103997,123424,130627,186068,215585,215585,215585,215585
977,8,8.000,9962,107635,144642,126010,183682,197679,197679,197679,197679
978,9,9.000,9637,35183,107367,114789,197005,239702,239702,239702,239702
979,7,7.000,7815,111816,124721,184321,213845,574035,574035,574035,574035
980,4,4.000,111505,192113,205782,182877,222111,222111,222111,222111,222111
981,5,5.000,7731,110053,116448,187414,151378,551463,551463,551463,551463
982,7,7.000,7566,99865,119618,134666,216741,225146,225146,225146,225146
983,8,8.000,36329,107316,125672,124637,130838,240480,240480,240480,240480
984,6,6.000,111758,137603,169191,171783,209674,240889,240889,240889,240889
985,7,7.000,102699,118429,142873,153622,184790,261569,261569,261569,261569
986,5,5.000,140247,167634,179611,188543,196623,258601,258601,258601,258601
987,6,6.000,15734,36377,241780,158988,242775,269413,269413,269413,269413
988,4,4.000,148569,218791,278216,328570,668704,668704,668704,668704,668704
989,4,4.000,156413,177891,180770,194244,261902,261902,261902,261902,261902
990,5,5.000,10966,140026,162379,247183,236118,686428,686428,686428,686428
991,4,4.000,140350,212514,216217,201854,238336,238336,238336,238336,238336
992,5,5.000,143062,148488,193341,181020,195415,224794,224794,224794,224794
993,7,7.000,9919,141119,167569,157188,220613,226020,226020,226020,226020
994,2,2.000,253663,253663,667670,460666,667670,667670,667670,667670,667670
995,4,4.000,156609,207357,269302,240464,328588,328588,328588,328588,328588
996,5,5.000,141696,163561,167612,194736,242669,258145,258145,258145,258145
997,6,6.000,152340,167494,167606,178553,205573,210783,210783,210783,210783
998,5,5.000,140036,143117,199016,194204,233684,255171,255171,255171,255171
999,5,5.000,141346,215052,235267,217422,242675,252772,252772,252772,252772
1000,4,4.000,9819,100898,251059,231351,563628,563628,563628,563628,563628
1001,7,7.000,119685,125682,144754,162047,212132,249564,249564,249564,249564
1002,4,4.000,115056,229057,230101,203251,238791,238791,238791,238791,238791
1003,7,7.000,117751,125614,131717,144982,162017,200345,200345,200345,200345
1004,8,8.000,7178,125653,131675,131064,189668,207231,207231,207231,207231
1005,5,5.000,44646,109926,124843,191262,125636,551259,551259,551259,551259
1006,5,5.000,10904,115951,169105,218520,233135,563506,563506,563506,563506
1007,2,2.000,656295,656295,670620,663457,670620,670620,670620,670620,670620
1008,4,4.000,108688,112827,125647,133429,186557,186557,186557,186557,186557
1009,6,6.000,122875,146051,156063,167994,191683,237326,237326,237326,237326
1010,7,7.000,7174,148538,181817,164456,206729,249430,249430,249430,249430
1011,5,5.000,150389,160642,197688,264950,246621,569411,569411,569411,569411
1012,5,5.000,7793,93278,136811,106537,137432,157373,157373,157373,157373
1013,7,7.000,106294,110349,142958,155420,208141,238936,238936,238936,238936
1014,5,5.000,152458,158078,189700,192803,211355,252427,252427,252427,252427
1015,6,6.000,97110,130527,148455,156519,200630,215630,215630,215630,215630
1016,9,9.000,9644,110508,117530,121822,161144,232589,232589,232589,232589
1017,8,8.000,7688,124698,129924,126455,137844,236557,236557,236557,236557
1018,5,5.000,125262,153642,169862,177204,207530,229724,229724,229724,229724
1019,8,8.000,37473,112876,132674,126456,190127,205821,205821,205821,205821
1020,6,6.000,131600,131769,172013,175936,214893,249254,249254,249254,249254
1021,7,7.000,105642,121819,126898,136611,139668,204948,204948,204948,204948
1022,7,7.000,104771,125635,129350,153310,206547,247088,247088,247088,247088
1023,7,7.000,104899,122244,144816,163981,242136,257550,257550,257550,257550
1024,7,7.000,7586,7693,131657,117557,191393,222101,222101,222101,222101
1025,6,6.000,116856,119650,208649,175694,213255,233983,233983,233983,233983
1026,7,7.000,110594,112070,125693,129549,139311,167740,167740,167740,167740
1027,9,9.000,38769,100970,118489,121384,138853,212131,212131,212131,212131
1028,4,4.000,116362,160553,168947,244840,533499,533499,533499,533499,533499
1029,5,5.000,102377,107782,131655,228390,226591,573547,573547,573547,573547
1030,3,3.000,99917,99917,161323,271827,554242,554242,554242,554242,554242
1031,4,4.000,134337,182796,211824,269558,549277,549277,549277,549277,549277
1032,8,8.000,9818,109245,122541,119142,167652,191580,191580,191580,191580
1033,5,5.000,9952,117196,131638,191070,146074,550494,550494,550494,550494
1034,7,7.000,10251,117496,164260,150063,196827,237392,237392,237392,237392
1035,6,6.000,116871,119691,125682,201178,125747,593418,593418,593418,593418
1036,5,5.000,102694,113599,152083,160364,202088,231357,231357,231357,231357
1037,4,4.000,104484,131729,554211,344536,587720,587720,587720,587720,587720
1038,3,3.000,188039,188039,194643,197395,209503,209503,209503,209503,209503
1039,6,6.000,113568,125745,149632,153678,159471,235625,235625,235625,235625
1040,4,4.000,134215,177353,182664,286897,653358,653358,653358,653358,653358
1041,5,5.000,140189,170021,179315,178131,179489,221643,221643,221643,221643
1042,6,6.000,36707,141418,143530,161424,237188,267714,267714,267714,267714
1043,6,6.000,150444,152794,179530,180036,181365,242316,242316,242316,242316
1044,6,6.000,143415,145630,182072,188964,216435,269673,269673,269673,269673
1045,6,6.000,36303,145330,152840,141614,174468,193366,193366,193366,193366
1046,7,7.000,11383,141081,167509,154773,206965,224903,224903,224903,224903
1047,4,4.000,184955,257910,273270,344459,661701,661701,661701,661701,661701
1048,3,3.000,140976,140976,167541,169421,199746,199746,199746,199746,199746
1049,7,7.000,39672,63960,159947,149655,184457,285597,285597,285597,285597
1050,6,6.000,8050,153452,166221,154706,194186,245828,245828,245828,245828
1051,4,4.000,177105,194154,214325,308823,649711,649711,649711,649711,649711
1052,6,6.000,7730,118183,192310,145398,195217,223097,223097,223097,223097
1053,6,6.000,122560,135275,184055,174097,202490,218333,218333,218333,218333
1054,5,5.000,142848,155090,179809,190621,195199,280161,280161,280161,280161
1055,6,6.000,10091,117932,224682,156915,225150,233182,233182,233182,233182
1056,9,9.000,7429,41124,156156,119306,159830,251931,251931,251931,251931
1057,6,6.000,40300,124562,148980,149211,168816,269441,269441,269441,269441
1058,5,5.000,156628,167271,174789,194682,205220,269503,269503,269503,269503
1059,7,7.000,119247,119442,132961,147833,174287,228715,228715,228715,228715
1060,7,7.000,99481,107655,142762,153715,213464,235335,235335,235335,235335
1061,7,7.000,37708,99969,131617,145385,237298,245724,245724,245724,245724
1062,5,5.000,108029,114556,196609,261620,233480,655426,655426,655426,655426
1063,6,6.000,36102,89525,114943,111907,129961,189731,189731,189731,189731
1064,5,5.000,104849,157555,165189,181206,229453,248985,248985,248985,248985
1065,6,6.000,105748,134732,171036,174955,218387,270456,270456,270456,270456
1066,8,8.000,113640,119597,119708,126915,143632,155795,155795,155795,155795
1067,6,6.000,109232,124151,149004,162614,228105,239521,239521,239521,239521
1068,6,6.000,104816,133782,177265,172935,191038,271500,271500,271500,271500
1069,7,7.000,10120,116058,131435,128035,172825,209845,209845,209845,209845
1070,6,6.000,125435,160418,194612,179127,196024,229704,229704,229704,229704
1071,2,2.000,381680,381680,1719073,1050376,1719073,1719073,1719073,1719073,1719073
1072,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
1073,6,6.000,12007,131195,176692,155893,230734,245600,245600,245600,245600
1074,4,4.000,167553,172705,251499,307344,637621,637621,637621,637621,637621
1075,4,4.000,136262,148711,184058,175927,234680,234680,234680,234680,234680
1076,6,6.000,155946,167549,169971,186920,196006,262967,262967,262967,262967
1077,4,4.000,148856,151180,256464,228315,356762,356762,356762,356762,356762
1078,5,5.000,161603,167348,167731,185912,171437,261445,261445,261445,261445
1079,7,7.000,38668,117052,152380,145021,192897,217844,217844,217844,217844
1080,6,6.000,8082,152291,178918,164181,209817,260887,260887,260887,260887
1081,8,8.000,9693,134583,167105,142421,218721,259706,259706,259706,259706
1082,6,6.000,10082,139368,168189,150951,187462,249464,249464,249464,249464
1083,6,6.000,116414,118767,165708,161803,184381,252628,252628,252628,252628
1084,7,7.000,34618,119713,137642,143656,190184,255870,255870,255870,255870
1085,9,9.000,7630,119505,125756,115686,157609,181190,181190,181190,181190
1086,7,7.000,39566,98025,118300,135057,173392,266111,266111,266111,266111
1087,4,4.000,106229,135337,216512,263192,594693,594693,594693,594693,594693
1088,8,8.000,11443,135274,147410,131668,150490,197371,197371,197371,197371
1089,6,6.000,110855,115042,148564,151542,185374,225446,225446,225446,225446
1090,8,8.000,10383,114647,133573,133032,173602,217509,217509,217509,217509
1091,8,8.000,10308,106141,123077,121944,176240,211105,211105,211105,211105
1092,4,4.000,41008,116947,231301,235019,550820,550820,550820,550820,550820
1093,9,9.000,7700,112664,119611,115078,154295,216573,216573,216573,216573
1094,7,7.000,93234,112676,123011,141078,145708,261638,261638,261638,261638
1095,7,7.000,105589,113407,154394,145376,165066,188462,188462,188462,188462
1096,7,7.000,104977,111471,125702,142131,161722,207551,207551,207551,207551
1097,7,7.000,106751,118477,176546,166248,210529,216445,216445,216445,216445
1098,5,5.000,119144,150736,169149,162067,175530,195776,195776,195776,195776
1099,7,7.000,115381,134774,143516,148105,164665,186621,186621,186621,186621
1100,6,6.000,111816,142821,183371,166806,194511,217962,217962,217962,217962
1101,7,7.000,9993,142538,186451,169542,224116,261233,261233,261233,261233
1102,5,5.000,151745,162612,166305,170782,167766,205483,205483,205483,205483
1103,6,6.000,139726,143643,173481,181286,210427,266782,266782,266782,266782
1104,5,5.000,155299,167525,167760,179826,179539,229010,229010,229010,229010
1105,5,5.000,141896,153940,200307,290660,284720,672439,672439,672439,672439
1106,1,1.000,685315,685315,685315,685315,685315,685315,685315,685315,685315
1107,6,6.000,35158,135023,161680,151162,209451,216222,216222,216222,216222
1108,2,2.000,275357,275357,652485,463921,652485,652485,652485,652485,652485
1109,4,4.000,146235,161773,212889,285018,619177,619177,619177,619177,619177
1110,5,5.000,140527,145949,157016,168268,192188,205662,205662,205662,205662
1111,3,3.000,155336,155336,286071,368283,663442,663442,663442,663442,663442
1112,6,6.000,62745,151841,167523,154361,178642,200931,200931,200931,200931
1113,6,6.000,7716,159834,213094,184765,246287,297647,297647,297647,297647
1114,5,5.000,146689,178705,226739,205953,237769,239866,239866,239866,239866
1115,5,5.000,140070,142950,151262,173896,161549,273650,273650,273650,273650
1116,5,5.000,139860,167533,179942,183206,180691,248005,248005,248005,248005
1117,6,6.000,140623,149345,167563,166504,179658,194301,194301,194301,194301
1118,7,7.000,43920,141609,167548,160768,206907,239583,239583,239583,239583
1119,3,3.000,164906,164906,249294,354638,649714,649714,649714,649714,649714
1120,6,6.000,7518,143382,175002,149933,194561,225101,225101,225101,225101
1121,5,5.000,147927,158975,175236,200936,242842,279700,279700,279700,279700
1122,5,5.000,153274,162321,166763,200139,245492,272845,272845,272845,272845
1123,6,6.000,8021,137832,208669,172219,235214,264416,264416,264416,264416
1124,5,5.000,139766,146067,173396,176199,195203,226564,226564,226564,226564
1125,7,7.000,10181,140427,169299,148819,194482,206908,206908,206908,206908
1126,6,6.000,149369,167534,174500,177568,194654,205863,205863,205863,205863
1127,3,3.000,139670,139670,201195,334573,662855,662855,662855,662855,662855
1128,5,5.000,145716,167370,167571,190715,235704,237214,237214,237214,237214
1129,5,5.000,140753,178923,190530,195026,227962,236964,236964,236964,236964
1130,7,7.000,6952,142706,165441,142583,175104,178878,178878,178878,178878
1131,3,3.000,219585,219585,261799,346760,558897,558897,558897,558897,558897
1132,6,6.000,109670,146959,207273,224448,209588,524875,524875,524875,524875
1133,5,5.000,90150,110774,119600,124946,127520,176688,176688,176688,176688
1134,6,6.000,107552,123280,161774,158849,180326,251170,251170,251170,251170
1135,6,6.000,104858,111022,176437,220988,220789,561052,561052,561052,561052
1136,6,6.000,106594,117080,137031,148170,157844,238780,238780,238780,238780
1137,8,8.000,10440,110762,125845,109984,167887,170806,170806,170806,170806
1138,6,6.000,107358,108669,154681,155127,182885,267577,267577,267577,267577
1139,8,8.000,50703,119622,135450,155658,218391,285447,285447,285447,285447
1140,7,7.000,7819,9976,148265,119931,177446,201315,201315,201315,201315
1141,6,6.000,142012,149566,171818,250232,218941,669367,669367,669367,669367
1142,3,3.000,129218,129218,160595,164103,202498,202498,202498,202498,202498
1143,5,5.000,141175,157944,161474,180745,203611,239525,239525,239525,239525
1144,6,6.000,115469,116254,152349,164659,207276,273600,273600,273600,273600
1145,3,3.000,179930,179930,242398,341879,603310,603310,603310,603310,603310
1146,9,9.000,10136,106563,134513,123962,174039,206576,206576,206576,206576
1147,7,7.000,109329,115116,131722,135337,148010,175817,175817,175817,175817
1148,5,5.000,110208,119531,189177,189219,263469,263710,263710,263710,263710
1149,6,6.000,107282,122199,188654,161429,197264,205583,205583,205583,205583
1150,6,6.000,119986,122743,169935,164615,209137,240331,240331,240331,240331
1151,6,6.000,44660,117978,129312,195004,186358,570404,570404,570404,570404
1152,5,5.000,92606,110462,160603,168372,237504,240686,240686,240686,240686
1153,7,7.000,100554,107643,152934,141779,175166,176635,176635,176635,176635
1154,7,7.000,10335,114905,131509,145905,197737,313519,313519,313519,313519
1155,7,7.000,41267,101616,147453,143126,212854,240442,240442,240442,240442
1156,6,6.000,102784,119549,171601,161674,197484,210686,210686,210686,210686
1157,9,9.000,7656,107955,119732,124357,146326,239654,239654,239654,239654
1158,5,5.000,164052,166959,184704,187433,196270,225180,225180,225180,225180
1159,7,7.000,98069,110511,113704,139181,171789,220762,220762,220762,220762
1160,6,6.000,43422,100151,211350,166460,236304,252147,252147,252147,252147
1161,4,4.000,127323,195467,231372,273858,541272,541272,541272,541272,541272
1162,6,6.000,74103,83514,154658,148539,237407,237659,237659,237659,237659
1163,8,8.000,12829,104636,137491,135075,215856,230022,230022,230022,230022
1164,7,7.000,10280,100155,116731,133854,207317,209227,209227,209227,209227
1165,7,7.000,110416,116479,122980,147118,184827,243534,243534,243534,243534
1166,7,7.000,107369,107704,137289,199715,207093,575201,575201,575201,575201
1167,1,1.000,557179,557179,557179,557179,557179,557179,557179,557179,557179
1168,7,7.000,52527,108212,160863,154458,210228,231631,231631,231631,231631
1169,9,9.000,7958,107531,119682,118695,128019,265184,265184,265184,265184
1170,6,6.000,95551,152401,164997,169569,204336,244567,244567,244567,244567
1171,5,5.000,100506,148392,177754,175983,214655,238611,238611,238611,238611
1172,5,5.000,102999,106213,118700,202078,123352,559130,559130,559130,559130
1173,7,7.000,83751,84768,89873,137678,190924,237264,237264,237264,237264
1174,6,6.000,85475,139907,179339,165009,179668,254032,254032,254032,254032
1175,7,7.000,83739,96164,140302,154318,221274,233070,233070,233070,233070
1176,7,7.000,39684,75279,105517,129113,194053,231966,231966,231966,231966
1177,4,4.000,166034,172501,198415,256497,489040,489040,489040,489040,489040
1178,8,8.000,109588,113676,139224,135849,147330,201068,201068,201068,201068
1179,8,8.000,7981,118086,127268,128012,168358,223647,223647,223647,223647
1180,6,6.000,113967,152358,167952,164528,191642,207744,207744,207744,207744
1181,6,6.000,99950,109893,134101,148107,206849,216090,216090,216090,216090
1182,7,7.000,102206,110621,126629,154914,210044,212601,212601,212601,212601
1183,6,6.000,108276,124723,150791,161488,173747,265199,265199,265199,265199
1184,6,6.000,160872,172787,182664,182526,183939,212242,212242,212242,212242
1185,7,7.000,7433,37779,136970,133896,210142,219062,219062,219062,219062
1186,6,6.000,128257,131377,186013,176609,191832,277003,277003,277003,277003
1187,3,3.000,122186,122186,234243,290365,514666,514666,514666,514666,514666
1188,5,5.000,10577,137463,168513,215054,231689,527032,527032,527032,527032
1189,6,6.000,137671,139914,173630,182145,243530,248693,248693,248693,248693
1190,6,6.000,42586,108535,166920,143413,177252,243442,243442,243442,243442
1191,5,5.000,141507,174161,194989,186963,209894,214267,214267,214267,214267
1192,6,6.000,104753,171743,187121,182844,221420,235941,235941,235941,235941
1193,8,8.000,7665,119721,131606,128181,137388,249945,249945,249945,249945
1194,8,8.000,40004,117322,133483,133675,167015,232200,232200,232200,232200
1195,7,7.000,10370,106927,117839,122078,170191,187467,187467,187467,187467
1196,7,7.000,113632,119656,129059,160363,215311,240250,240250,240250,240250
1197,7,7.000,111868,119632,131518,134199,157569,157777,157777,157777,157777
1198,7,7.000,104819,117246,129199,136647,158347,173219,173219,173219,173219
1199,6,6.000,105846,115910,166085,161012,208742,246384,246384,246384,246384
1200,6,6.000,131677,135318,178282,172376,192246,229248,229248,229248,229248
1201,5,5.000,140570,150031,158499,191535,223114,285464,285464,285464,285464
1202,7,7.000,38827,140660,167791,168448,241993,248772,248772,248772,248772
1203,5,5.000,149722,167017,173407,188629,173945,279057,279057,279057,279057
1204,6,6.000,40789,147033,179026,161008,182552,258691,258691,258691,258691
1205,4,4.000,174215,211244,230824,225369,285194,285194,285194,285194,285194
1206,6,6.000,38989,146484,196427,164021,203508,231099,231099,231099,231099
1207,4,4.000,141926,155278,178607,281368,649664,649664,649664,649664,649664
1208,3,3.000,11806,11806,231025,304459,670547,670547,670547,670547,670547
1209,3,3.000,182302,182302,197905,344266,652591,652591,652591,652591,652591
1210,5,5.000,145779,152864,167067,186858,208136,260445,260445,260445,260445
1211,7,7.000,40751,120435,161607,150135,193172,224217,224217,224217,224217
1212,6,6.000,141211,143438,168802,168609,192888,201387,201387,201387,201387
1213,5,5.000,133689,146330,197517,195132,230754,267373,267373,267373,267373
1214,6,6.000,138779,140994,185522,178560,194417,232345,232345,232345,232345
1215,6,6.000,41707,137830,185559,165468,206671,274583,274583,274583,274583
1216,5,5.000,10246,36011,153219,200660,160402,643423,643423,643423,643423
1217,3,3.000,143407,143407,169377,315427,633497,633497,633497,633497,633497
1218,4,4.000,10140,145286,185864,256768,685783,685783,685783,685783,685783
1219,6,6.000,7528,113716,198814,156500,241843,261443,261443,261443,261443
1220,7,7.000,119757,121220,166948,163826,187751,251087,251087,251087,251087
1221,6,6.000,39581,136427,161540,136839,165129,179552,179552,179552,179552
1222,5,5.000,127438,179426,250336,220353,269761,274804,274804,274804,274804
1223,6,6.000,144405,150243,166606,165514,167565,202727,202727,202727,202727
1224,6,6.000,133777,156913,168522,186448,225416,274796,274796,274796,274796
1225,5,5.000,126268,163091,200631,188423,208405,243724,243724,243724,243724
1226,7,7.000,7693,119755,153951,141676,170048,243709,243709,243709,243709
1227,6,6.000,127802,146373,161571,166586,189438,212765,212765,212765,212765
1228,2,2.000,251542,251542,637987,444764,637987,637987,637987,637987,637987
1229,6,6.000,7264,160109,176217,191927,224127,420149,420149,420149,420149
1230,3,3.000,364765,364765,430251,461535,589591,589591,589591,589591,589591
1231,1,1.000,1227568,1227568,1227568,1227568,1227568,1227568,1227568,1227568,1227568
1232,2,2.000,128649,128649,128941,128795,128941,128941,128941,128941,128941
1233,6,6.000,100838,110401,188714,181398,247644,277089,277089,277089,277089
1234,8,8.000,36327,106079,119613,112559,120826,226006,226006,226006,226006
1235,6,6.000,9329,102887,206210,216858,229587,549844,549844,549844,549844
1236,5,5.000,110778,111149,119739,131695,146599,170213,170213,170213,170213
1237,7,7.000,107683,118603,126795,159577,215004,228128,228128,228128,228128
1238,7,7.000,105264,107587,125772,135782,169344,191690,191690,191690,191690
1239,5,5.000,111232,113823,119711,231186,221752,589415,589415,589415,589415
1240,5,5.000,140700,158533,174050,173183,178409,214225,214225,214225,214225
1241,6,6.000,40021,145215,173489,158596,191547,227856,227856,227856,227856
1242,6,6.000,139941,146913,181062,177703,213011,218610,218610,218610,218610
1243,5,5.000,149487,172884,185645,196223,221439,251660,251660,251660,251660
1244,6,6.000,146295,162271,173257,166575,173572,175281,175281,175281,175281
1245,7,7.000,38519,144611,167585,151340,178856,194166,194166,194166,194166
1246,2,2.000,224855,224855,667641,446248,667641,667641,667641,667641,667641
1247,7,7.000,11512,143568,157718,156183,215876,255526,255526,255526,255526
1248,6,6.000,145785,147192,167608,183454,237349,248772,248772,248772,248772
1249,5,5.000,40909,139553,140225,258601,303592,668729,668729,668729,668729
1250,1,1.000,708621,708621,708621,708621,708621,708621,708621,708621,708621
1251,4,4.000,128765,192006,193096,198053,278347,278347,278347,278347,278347
1252,7,7.000,10586,120606,181212,157778,217896,221869,221869,221869,221869
1253,4,4.000,132432,246776,251997,230749,291791,291791,291791,291791,291791
1254,5,5.000,40696,41139,124299,195278,217990,552269,552269,552269,552269
1255,8,8.000,11944,116079,126816,127109,161212,211280,211280,211280,211280
1256,5,5.000,39376,114540,116632,209818,206991,571553,571553,571553,571553
1257,6,6.000,114438,118908,154373,156324,170533,241997,241997,241997,241997
1258,7,7.000,100216,105357,131665,152453,191662,257313,257313,257313,257313
1259,7,7.000,47424,95221,142950,140696,195389,200646,200646,200646,200646
1260,8,8.000,36743,114925,130516,126174,142866,223324,223324,223324,223324
1261,7,7.000,13087,39769,155454,128155,207191,240772,240772,240772,240772
1262,6,6.000,68995,134870,211274,175342,216889,259517,259517,259517,259517
1263,5,5.000,148017,166575,167476,196739,243117,258514,258514,258514,258514
1264,4,4.000,158588,167558,243110,306141,655308,655308,655308,655308,655308
1265,5,5.000,139148,167181,167682,170537,171826,206850,206850,206850,206850
1266,6,6.000,65717,133453,161538,168084,245311,266794,266794,266794,266794
1267,5,5.000,167538,172676,174407,203141,209437,291649,291649,291649,291649
1268,6,6.000,42345,133725,145740,151958,194839,249443,249443,249443,249443
1269,8,8.000,10176,148590,160864,132759,199797,207276,207276,207276,207276
1270,5,5.000,141020,151245,198252,189014,210130,244426,244426,244426,244426
1271,5,5.000,146891,171506,196921,198638,227341,250534,250534,250534,250534
1272,5,5.000,145337,201481,217563,212046,233165,262688,262688,262688,262688
1273,4,4.000,7522,157593,164433,249463,668304,668304,668304,668304,668304
1274,5,5.000,156533,176181,248825,226897,259576,293374,293374,293374,293374
1275,5,5.000,145799,162789,167564,263120,172248,667202,667202,667202,667202
1276,3,3.000,155359,155359,181600,184746,217280,217280,217280,217280,217280
1277,6,6.000,9817,140074,172220,160220,213053,257224,257224,257224,257224
1278,5,5.000,146108,167526,197641,192147,209663,239797,239797,239797,239797
1279,7,7.000,41656,131097,170024,164674,224419,250733,250733,250733,250733
1280,6,6.000,7473,127129,141021,135430,188658,218813,218813,218813,218813
1281,6,6.000,110664,115079,217052,177379,226007,236637,236637,236637,236637
1282,6,6.000,106469,120963,167669,168396,192408,268754,268754,268754,268754
1283,7,7.000,104334,109719,125671,139393,167467,201506,201506,201506,201506
1284,7,7.000,107774,110093,170551,150522,186198,195207,195207,195207,195207
1285,8,8.000,7581,111973,133353,124717,165229,174138,174138,174138,174138
1286,5,5.000,109757,110852,139197,212031,162996,537353,537353,537353,537353
1287,6,6.000,98650,101279,169315,148911,173823,234822,234822,234822,234822
