Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
1,NewOrder,1714144434.646920,1007101,0,1
2,Payment,1714144435.654077,144609,0,1
1,NewOrder,1714144435.798716,593278,0,1
2,Payment,1714144436.392038,155259,0,1
1,NewOrder,1714144436.547328,437814,0,1
1,NewOrder,1714144436.985174,978815,0,1
1,NewOrder,1714144437.964038,556372,0,1
2,Payment,1714144438.520458,172671,0,1
1,NewOrder,1714144438.693161,992773,0,1
2,Payment,1714144439.685969,167464,0,1
2,Payment,1714144439.853538,151357,0,1
2,Payment,1714144440.004928,148523,0,1
2,Payment,1714144440.153481,149999,0,1
2,Payment,1714144440.303510,157650,0,1
1,NewOrder,1714144440.461191,755760,0,1
1,NewOrder,1714144441.216982,1038696,0,1
1,NewOrder,1714144442.255712,167265,0,1
1,NewOrder,1714144442.423003,162068,0,1
2,Payment,1714144442.585128,151008,0,1
2,Payment,1714144442.736190,167963,0,1
2,Payment,1714144442.904204,161520,0,1
1,NewOrder,1714144443.065759,941730,0,1
2,Payment,1714144444.007525,158849,0,1
2,Payment,1714144444.166426,149494,0,1
1,NewOrder,1714144444.315980,782197,0,1
2,Payment,1714144445.098220,172387,0,1
2,Payment,1714144445.270642,173205,0,1
2,Payment,1714144445.443877,156773,0,1
2,Payment,1714144445.600680,145605,0,1
2,Payment,1714144445.746316,152925,0,1
1,NewOrder,1714144445.899271,988535,0,1
1,NewOrder,1714144446.887840,664452,0,1
2,Payment,1714144447.552323,205520,0,1
1,NewOrder,1714144447.757873,1360025,0,1
1,NewOrder,1714144449.117929,856795,0,1
2,Payment,1714144449.974756,145233,0,1
1,NewOrder,1714144450.120019,1435871,0,1
1,NewOrder,1714144451.555934,847782,0,1
2,Payment,1714144452.403751,148789,0,1
1,NewOrder,1714144452.552602,545653,0,1
1,NewOrder,1714144453.098316,1523711,0,1
4,Delivery,1714144454.622083,1300451,0,1
1,NewOrder,1714144455.922579,876970,0,1
2,Payment,1714144456.799592,191365,0,1
1,NewOrder,1714144456.990988,487609,0,1
2,Payment,1714144457.478627,145722,0,1
2,Payment,1714144457.624380,147003,0,1
2,Payment,1714144457.771413,171732,0,1
2,Payment,1714144457.943176,158161,0,1
1,NewOrder,1714144458.101367,928229,0,1
2,Payment,1714144459.029625,156232,0,1
1,NewOrder,1714144459.185887,597125,0,1
4,Delivery,1714144459.783042,1349977,0,1
1,NewOrder,1714144461.133049,986459,0,1
2,Payment,1714144462.119540,182567,0,1
1,NewOrder,1714144462.302137,651761,0,1
1,NewOrder,1714144462.953951,742517,0,1
2,Payment,1714144463.696513,144483,0,1
1,NewOrder,1714144463.841027,725793,0,1
1,NewOrder,1714144464.566875,157458,0,1
2,Payment,1714144464.724379,145791,0,1
4,Delivery,1714144464.870201,996804,0,1
1,NewOrder,1714144465.867050,648613,0,1
2,Payment,1714144466.515709,165172,0,1
3,OrderStatus,1714144466.680911,83338,0,1
1,NewOrder,1714144466.764298,1147562,0,1
1,NewOrder,1714144467.911894,705985,0,1
5,StockLevel,1714144468.617907,69393,0,1
1,NewOrder,1714144468.687328,474215,0,1
1,NewOrder,1714144469.161573,760921,0,1
1,NewOrder,1714144469.922522,915785,0,1
5,StockLevel,1714144470.838337,69423,0,1
2,Payment,1714144470.907795,144383,0,1
2,Payment,1714144471.052207,177429,0,1
1,NewOrder,1714144471.229665,697904,0,1
1,NewOrder,1714144471.927604,954966,0,1
2,Payment,1714144472.882601,146130,0,1
2,Payment,1714144473.028759,145539,0,1
1,NewOrder,1714144473.174324,597119,0,1
5,StockLevel,1714144473.771469,69112,0,1
1,NewOrder,1714144473.840607,548857,0,1
4,Delivery,1714144474.389496,1369775,0,1
2,Payment,1714144475.759310,147428,0,1
1,NewOrder,1714144475.906765,684316,0,1
2,Payment,1714144476.591107,157716,0,1
1,NewOrder,1714144476.748850,743501,0,1
2,Payment,1714144477.492378,145345,0,1
1,NewOrder,1714144477.637749,777406,0,1
1,NewOrder,1714144478.415181,523454,0,1
2,Payment,1714144478.938662,158836,0,1
1,NewOrder,1714144479.097523,987390,0,1
1,NewOrder,1714144480.084940,785061,0,1
2,Payment,1714144480.870027,149209,0,1
1,NewOrder,1714144481.019262,1004778,0,1
1,NewOrder,1714144482.024067,533510,0,1
1,NewOrder,1714144482.557603,976724,0,1
2,Payment,1714144483.534355,149313,0,1
2,Payment,1714144483.683696,153720,0,1
2,Payment,1714144483.837442,150116,0,1
1,NewOrder,1714144483.987585,949474,0,1
1,NewOrder,1714144484.937100,535665,0,1
5,StockLevel,1714144485.472801,70575,0,1
1,NewOrder,1714144485.543402,679188,0,1
5,StockLevel,1714144486.222619,70890,0,1
2,Payment,1714144486.293536,168127,0,1
2,Payment,1714144486.461689,159362,0,1
1,NewOrder,1714144486.621076,452947,0,1
1,NewOrder,1714144487.074050,905770,0,1
1,NewOrder,1714144487.979846,489857,0,1
4,Delivery,1714144488.469730,1321800,0,1
2,Payment,1714144489.791560,158723,0,1
1,NewOrder,1714144489.950310,854914,0,1
1,NewOrder,1714144490.805251,446538,0,1
2,Payment,1714144491.251815,158923,0,1
2,Payment,1714144491.410764,155832,0,1
2,Payment,1714144491.566623,150724,0,1
1,NewOrder,1714144491.717373,883624,0,1
2,Payment,1714144492.601034,147351,0,1
1,NewOrder,1714144492.748411,702722,0,1
2,Payment,1714144493.451160,150563,0,1
2,Payment,1714144493.601749,154986,0,1
1,NewOrder,1714144493.756761,870975,0,1
2,Payment,1714144494.627779,170726,0,1
2,Payment,1714144494.798533,157505,0,1
1,NewOrder,1714144494.956065,894201,0,1
2,Payment,1714144495.850514,157313,0,1
2,Payment,1714144496.007854,159013,0,1
2,Payment,1714144496.166893,158706,0,1
2,Payment,1714144496.325626,159735,0,1
2,Payment,1714144496.485387,146685,0,1
1,NewOrder,1714144496.632098,440435,0,1
1,NewOrder,1714144497.072560,1008276,0,1
2,Payment,1714144498.080875,165996,0,1
2,Payment,1714144498.246898,155508,0,1
2,Payment,1714144498.402433,146785,0,1
1,NewOrder,1714144498.549244,656683,0,1
5,StockLevel,1714144499.205954,71212,0,1
1,NewOrder,1714144499.277193,870193,0,1
1,NewOrder,1714144500.147414,974842,0,1
2,Payment,1714144501.122286,160377,0,1
2,Payment,1714144501.282690,146766,0,1
1,NewOrder,1714144501.429483,566835,0,1
4,Delivery,1714144501.996345,1373771,0,1
1,NewOrder,1714144503.370154,672494,0,1
2,Payment,1714144504.042682,146235,0,1
1,NewOrder,1714144504.188950,1043050,0,1
2,Payment,1714144505.232049,147849,0,1
1,NewOrder,1714144505.379925,1053551,0,1
1,NewOrder,1714144506.433525,625978,0,1
1,NewOrder,1714144507.059548,498118,0,1
2,Payment,1714144507.557758,145678,0,1
2,Payment,1714144507.703463,146850,0,1
1,NewOrder,1714144507.850339,876618,0,1
2,Payment,1714144508.726986,157107,0,1
2,Payment,1714144508.884120,159581,0,1
5,StockLevel,1714144509.043727,69117,0,1
2,Payment,1714144509.112870,157221,0,1
2,Payment,1714144509.270117,183488,0,1
2,Payment,1714144509.453631,206065,0,1
2,Payment,1714144509.659722,145857,0,1
4,Delivery,1714144509.805605,1315762,0,1
2,Payment,1714144511.121407,184476,0,1
1,NewOrder,1714144511.305908,905360,0,1
2,Payment,1714144512.211315,173686,0,1
1,NewOrder,1714144512.385027,658302,0,1
2,Payment,1714144513.043377,158886,0,1
1,NewOrder,1714144513.202300,498627,0,1
4,Delivery,1714144513.700995,1322305,0,1
2,Payment,1714144515.023547,163255,0,1
5,StockLevel,1714144515.186869,69894,0,1
2,Payment,1714144515.256779,159185,0,1
4,Delivery,1714144515.415979,1319191,0,1
1,NewOrder,1714144516.735196,527548,0,1
1,NewOrder,1714144517.262765,840802,0,1
2,Payment,1714144518.103588,145181,0,1
1,NewOrder,1714144518.248784,989087,0,1
1,NewOrder,1714144519.237897,934424,0,1
2,Payment,1714144520.172342,145343,0,1
2,Payment,1714144520.317700,157550,0,1
2,Payment,1714144520.475265,145474,0,1
1,NewOrder,1714144520.620755,645431,0,1
1,NewOrder,1714144521.266201,872780,0,1
2,Payment,1714144522.138999,144863,0,1
4,Delivery,1714144522.283876,1316955,0,1
4,Delivery,1714144523.600850,1324577,0,1
1,NewOrder,1714144524.925454,920524,0,1
2,Payment,1714144525.846004,160229,0,1
3,OrderStatus,1714144526.006250,83508,0,1
2,Payment,1714144526.089773,176359,0,1
2,Payment,1714144526.266148,148116,0,1
1,NewOrder,1714144526.414279,820787,0,1
1,NewOrder,1714144527.235084,873666,0,1
1,NewOrder,1714144528.108767,824478,0,1
1,NewOrder,1714144528.933262,504380,0,1
2,Payment,1714144529.437660,145562,0,1
1,NewOrder,1714144529.583237,487254,0,1
1,NewOrder,1714144530.070506,445306,0,1
1,NewOrder,1714144530.515828,665155,0,1
3,OrderStatus,1714144531.181000,72918,0,1
2,Payment,1714144531.253933,153621,0,1
2,Payment,1714144531.407570,158603,0,1
1,NewOrder,1714144531.566188,1120660,0,1
2,Payment,1714144532.686864,156566,0,1
1,NewOrder,1714144532.843442,853161,0,1
2,Payment,1714144533.696616,173142,0,1
2,Payment,1714144533.869770,146041,0,1
2,Payment,1714144534.015823,157440,0,1
2,Payment,1714144534.173276,157234,0,1
2,Payment,1714144534.330522,148873,0,1
1,NewOrder,1714144534.479415,436281,0,1
2,Payment,1714144534.915718,188756,0,1
1,NewOrder,1714144535.104490,451706,0,1
2,Payment,1714144535.556213,161129,0,1
1,NewOrder,1714144535.717363,801276,0,1
1,NewOrder,1714144536.518661,505991,0,1
1,NewOrder,1714144537.024670,835300,0,1
2,Payment,1714144537.859986,144947,0,1
1,NewOrder,1714144538.004945,940258,0,1
2,Payment,1714144538.945218,147385,0,1
2,Payment,1714144539.092616,174538,0,1
1,NewOrder,1714144539.267166,513604,0,1
1,NewOrder,1714144539.780783,995370,0,1
2,Payment,1714144540.776168,149878,0,1
1,NewOrder,1714144540.926059,503661,0,1
2,Payment,1714144541.429735,176690,0,1
2,Payment,1714144541.606445,150472,0,1
2,Payment,1714144541.756929,159286,0,1
4,Delivery,1714144541.916228,1325994,0,1
1,NewOrder,1714144543.242237,508718,0,1
2,Payment,1714144543.750968,146203,0,1
3,OrderStatus,1714144543.897183,85272,0,1
1,NewOrder,1714144543.982467,996112,0,1
1,NewOrder,1714144544.978602,543964,0,1
3,OrderStatus,1714144545.522588,77582,0,1
1,NewOrder,1714144545.600184,988042,0,1
2,Payment,1714144546.588248,145308,0,1
1,NewOrder,1714144546.733569,523437,0,1
1,NewOrder,1714144547.257022,756941,0,1
2,Payment,1714144548.013978,145774,0,1
2,Payment,1714144548.159764,146940,0,1
1,NewOrder,1714144548.306716,965540,0,1
1,NewOrder,1714144549.272271,928439,0,1
3,OrderStatus,1714144550.200725,72029,0,1
1,NewOrder,1714144550.272767,984772,0,1
1,NewOrder,1714144551.257553,729689,0,1
1,NewOrder,1714144551.987256,933913,0,1
1,NewOrder,1714144552.921184,829714,0,1
1,NewOrder,1714144553.750913,1032206,0,1
1,NewOrder,1714144554.783142,1014627,0,1
1,NewOrder,1714144555.797792,982423,0,1
1,NewOrder,1714144556.780236,856694,0,1
1,NewOrder,1714144557.636948,985606,0,1
2,Payment,1714144558.622578,145296,0,1
2,Payment,1714144558.767897,145931,0,1
1,NewOrder,1714144558.913890,835480,0,1
1,NewOrder,1714144559.749394,557620,0,1
1,NewOrder,1714144560.307034,997383,0,1
3,OrderStatus,1714144561.304438,75290,0,1
2,Payment,1714144561.379741,145517,0,1
2,Payment,1714144561.525271,147867,0,1
2,Payment,1714144561.673151,145048,0,1
5,StockLevel,1714144561.818212,70867,0,1
1,NewOrder,1714144561.889091,548632,0,1
1,NewOrder,1714144562.437737,550348,0,1
1,NewOrder,1714144562.988097,798900,0,1
2,Payment,1714144563.787010,145641,0,1
2,Payment,1714144563.932664,146002,0,1
2,Payment,1714144564.078679,156933,0,1
1,NewOrder,1714144564.235627,766327,0,1
2,Payment,1714144565.001977,159369,0,1
1,NewOrder,1714144565.161363,937062,0,1
4,Delivery,1714144566.098448,1333819,0,1
1,NewOrder,1714144567.432288,872838,0,1
1,NewOrder,1714144568.305141,764188,0,1
1,NewOrder,1714144569.069342,640973,0,1
2,Payment,1714144569.710330,146741,0,1
1,NewOrder,1714144569.857083,606295,0,1
1,NewOrder,1714144570.463394,556060,0,1
1,NewOrder,1714144571.019467,438505,0,1
1,NewOrder,1714144571.457985,718210,0,1
2,Payment,1714144572.176217,147277,0,1
2,Payment,1714144572.323508,183046,0,1
2,Payment,1714144572.506567,150422,0,1
2,Payment,1714144572.657001,185391,0,1
1,NewOrder,1714144572.842405,880363,0,1
2,Payment,1714144573.722785,145944,0,1
1,NewOrder,1714144573.868742,889020,0,1
2,Payment,1714144574.757786,149106,0,1
3,OrderStatus,1714144574.906905,72820,0,1
1,NewOrder,1714144574.979738,555982,0,1
2,Payment,1714144575.535738,149118,0,1
2,Payment,1714144575.684878,157965,0,1
1,NewOrder,1714144575.842856,723580,0,1
1,NewOrder,1714144576.566451,955589,0,1
1,NewOrder,1714144577.522057,931353,0,1
1,NewOrder,1714144578.453425,469344,0,1
1,NewOrder,1714144578.922783,919953,0,1
2,Payment,1714144579.842755,145596,0,1
2,Payment,1714144579.988365,156475,0,1
1,NewOrder,1714144580.144854,707703,0,1
1,NewOrder,1714144580.852570,998745,0,1
1,NewOrder,1714144581.851333,754884,0,1
1,NewOrder,1714144582.606233,856404,0,1
1,NewOrder,1714144583.462651,602907,0,1
2,Payment,1714144584.065573,149465,0,1
1,NewOrder,1714144584.215054,440393,0,1
1,NewOrder,1714144584.655473,885978,0,1
1,NewOrder,1714144585.541476,756194,0,1
2,Payment,1714144586.297695,146751,0,1
4,Delivery,1714144586.444459,1329851,0,1
2,Payment,1714144587.774329,153276,0,1
4,Delivery,1714144587.927620,1302673,0,1
2,Payment,1714144589.230313,143156,0,1
1,NewOrder,1714144589.373482,805877,0,1
1,NewOrder,1714144590.179387,1017443,0,1
1,NewOrder,1714144591.196857,828832,0,1
2,Payment,1714144592.025705,146517,0,1
4,Delivery,1714144592.172236,1311171,0,1
2,Payment,1714144593.483422,155169,0,1
2,Payment,1714144593.638605,146313,0,1
2,Payment,1714144593.784931,157378,0,1
2,Payment,1714144593.942324,145663,0,1
2,Payment,1714144594.088000,172015,0,1
3,OrderStatus,1714144594.260031,83410,0,1
2,Payment,1714144594.343455,154938,0,1
1,NewOrder,1714144594.498415,760994,0,1
1,NewOrder,1714144595.259435,994995,0,1
1,NewOrder,1714144596.254456,947850,0,1
1,NewOrder,1714144597.202323,894521,0,1
1,NewOrder,1714144598.096864,835775,0,1
1,NewOrder,1714144598.932659,453285,0,1
2,Payment,1714144599.385961,146964,0,1
2,Payment,1714144599.532939,147146,0,1
1,NewOrder,1714144599.680099,851369,0,1
2,Payment,1714144600.531485,145829,0,1
1,NewOrder,1714144600.677327,696419,0,1
2,Payment,1714144601.373763,151191,0,1
1,NewOrder,1714144601.524968,585784,0,1
1,NewOrder,1714144602.110766,1108797,0,1
5,StockLevel,1714144603.219580,72033,0,1
2,Payment,1714144603.291627,159223,0,1
1,NewOrder,1714144603.450863,632654,0,1
2,Payment,1714144604.083530,161590,0,1
2,Payment,1714144604.245136,161889,0,1
1,NewOrder,1714144604.407039,677732,0,1
2,Payment,1714144605.084796,184741,0,1
2,Payment,1714144605.269555,164092,0,1
1,NewOrder,1714144605.433661,988746,0,1
3,OrderStatus,1714144606.422433,72987,0,1
1,NewOrder,1714144606.495433,671975,0,1
1,NewOrder,1714144607.167426,542948,0,1
2,Payment,1714144607.710390,145346,0,1
2,Payment,1714144607.855750,182055,0,1
1,NewOrder,1714144608.037821,751060,0,1
2,Payment,1714144608.788896,146175,0,1
2,Payment,1714144608.935084,146971,0,1
1,NewOrder,1714144609.082068,643119,0,1
1,NewOrder,1714144609.725204,863435,0,1
2,Payment,1714144610.588654,143644,0,1
2,Payment,1714144610.732312,183038,0,1
2,Payment,1714144610.915363,157154,0,1
1,NewOrder,1714144611.072532,601263,0,1
1,NewOrder,1714144611.673808,432090,0,1
5,StockLevel,1714144612.105912,70387,0,1
1,NewOrder,1714144612.176313,772153,0,1
1,NewOrder,1714144612.948480,593383,0,1
1,NewOrder,1714144613.541879,539614,0,1
2,Payment,1714144614.081507,143808,0,1
1,NewOrder,1714144614.225330,854047,0,1
2,Payment,1714144615.079402,147467,0,1
1,NewOrder,1714144615.226886,864904,0,1
2,Payment,1714144616.091816,144506,0,1
4,Delivery,1714144616.236336,1316181,0,1
2,Payment,1714144617.552536,145713,0,1
1,NewOrder,1714144617.698262,1015089,0,1
2,Payment,1714144618.713372,153192,0,1
4,Delivery,1714144618.866578,1314515,0,1
1,NewOrder,1714144620.181113,870653,0,1
2,Payment,1714144621.051786,156407,0,1
4,Delivery,1714144621.208207,1339897,0,1
1,NewOrder,1714144622.548122,493352,0,1
1,NewOrder,1714144623.041488,881183,0,1
1,NewOrder,1714144623.922690,848782,0,1
1,NewOrder,1714144624.771497,935921,0,1
2,Payment,1714144625.707438,143882,0,1
1,NewOrder,1714144625.851339,552693,0,1
2,Payment,1714144626.404053,144590,0,1
2,Payment,1714144626.548657,174120,0,1
5,StockLevel,1714144626.722791,68679,0,1
1,NewOrder,1714144626.791483,704526,0,1
1,NewOrder,1714144627.496025,546418,0,1
1,NewOrder,1714144628.042459,720362,0,1
1,NewOrder,1714144628.762841,755141,0,1
1,NewOrder,1714144629.517999,913652,0,1
5,StockLevel,1714144630.431671,102149,0,1
1,NewOrder,1714144630.533849,979025,0,1
1,NewOrder,1714144631.512904,867768,0,1
2,Payment,1714144632.380701,158856,0,1
1,NewOrder,1714144632.539573,610759,0,1
2,Payment,1714144633.150352,157708,0,1
1,NewOrder,1714144633.308075,626849,0,1
2,Payment,1714144633.934944,181931,0,1
1,NewOrder,1714144634.116892,1056542,0,1
1,NewOrder,1714144635.173465,607828,0,1
1,NewOrder,1714144635.781323,534579,0,1
2,Payment,1714144636.315931,155854,0,1
1,NewOrder,1714144636.471803,642612,0,1
2,Payment,1714144637.114433,169684,0,1
1,NewOrder,1714144637.284134,559223,0,1
3,OrderStatus,1714144637.843375,72376,0,1
2,Payment,1714144637.915768,147480,0,1
2,Payment,1714144638.063265,159472,0,1
2,Payment,1714144638.222755,158005,0,1
2,Payment,1714144638.380775,159915,0,1
1,NewOrder,1714144638.540707,821980,0,1
1,NewOrder,1714144639.362706,754230,0,1
2,Payment,1714144640.116957,155867,0,1
2,Payment,1714144640.272841,150215,0,1
1,NewOrder,1714144640.423073,885782,0,1
2,Payment,1714144641.308885,148252,0,1
2,Payment,1714144641.457159,157846,0,1
2,Payment,1714144641.615021,147277,0,1
5,StockLevel,1714144641.762315,68851,0,1
2,Payment,1714144641.831183,144501,0,1
2,Payment,1714144641.975700,158852,0,1
2,Payment,1714144642.134569,144817,0,1
2,Payment,1714144642.279402,144788,0,1
2,Payment,1714144642.424207,161115,0,1
2,Payment,1714144642.585338,175452,0,1
1,NewOrder,1714144642.760807,547539,0,1
1,NewOrder,1714144643.308362,930294,0,1
1,NewOrder,1714144644.238682,599866,0,1
1,NewOrder,1714144644.838578,1022654,0,1
2,Payment,1714144645.861262,144659,0,1
2,Payment,1714144646.005938,173758,0,1
2,Payment,1714144646.179712,146229,0,1
1,NewOrder,1714144646.325958,975388,0,1
2,Payment,1714144647.301357,157905,0,1
1,NewOrder,1714144647.459270,491482,0,1
1,NewOrder,1714144647.950768,449210,0,1
1,NewOrder,1714144648.399998,679136,0,1
2,Payment,1714144649.079155,160783,0,1
4,Delivery,1714144649.239955,1304193,0,1
2,Payment,1714144650.544177,153679,0,1
1,NewOrder,1714144650.697879,703066,0,1
1,NewOrder,1714144651.400969,449124,0,1
2,Payment,1714144651.850111,144858,0,1
5,StockLevel,1714144651.994987,70703,0,1
2,Payment,1714144652.065706,174881,0,1
2,Payment,1714144652.240601,154656,0,1
1,NewOrder,1714144652.395270,642611,0,1
2,Payment,1714144653.037895,170746,0,1
2,Payment,1714144653.208654,145172,0,1
1,NewOrder,1714144653.353872,484885,0,1
2,Payment,1714144653.838770,183486,0,1
2,Payment,1714144654.022270,157198,0,1
1,NewOrder,1714144654.179483,1348508,0,1
1,NewOrder,1714144655.528016,511589,0,1
1,NewOrder,1714144656.039631,489997,0,1
2,Payment,1714144656.529646,145058,0,1
1,NewOrder,1714144656.674718,491076,0,1
2,Payment,1714144657.165808,144846,0,1
2,Payment,1714144657.310667,159380,0,1
3,OrderStatus,1714144657.470060,84949,0,1
1,NewOrder,1714144657.555022,700491,0,1
5,StockLevel,1714144658.255527,70120,0,1
1,NewOrder,1714144658.325660,452147,0,1
4,Delivery,1714144658.777822,1349909,0,1
1,NewOrder,1714144660.127764,582740,0,1
5,StockLevel,1714144660.710532,73281,0,1
2,Payment,1714144660.783832,147635,0,1
2,Payment,1714144660.931483,175288,0,1
2,Payment,1714144661.106787,159591,0,1
1,NewOrder,1714144661.266396,689135,0,1
1,NewOrder,1714144661.955554,981017,0,1
5,StockLevel,1714144662.936590,72142,0,1
2,Payment,1714144663.008750,148901,0,1
2,Payment,1714144663.157667,160601,0,1
1,NewOrder,1714144663.318284,630229,0,1
1,NewOrder,1714144663.948530,490778,0,1
1,NewOrder,1714144664.439336,852480,0,1
2,Payment,1714144665.291845,149513,0,1
1,NewOrder,1714144665.441378,786692,0,1
1,NewOrder,1714144666.228102,854885,0,1
2,Payment,1714144667.083009,148801,0,1
1,NewOrder,1714144667.231831,672912,0,1
1,NewOrder,1714144667.904763,715305,0,1
1,NewOrder,1714144668.620085,498258,0,1
1,NewOrder,1714144669.118360,962429,0,1
2,Payment,1714144670.080812,177069,0,1
1,NewOrder,1714144670.257897,810724,0,1
1,NewOrder,1714144671.068642,545808,0,1
1,NewOrder,1714144671.614468,543488,0,1
2,Payment,1714144672.157974,157688,0,1
2,Payment,1714144672.315678,150652,0,1
1,NewOrder,1714144672.466347,439583,0,1
1,NewOrder,1714144672.905946,719397,0,1
1,NewOrder,1714144673.625371,548663,0,1
2,Payment,1714144674.174070,183338,0,1
2,Payment,1714144674.357425,158239,0,1
1,NewOrder,1714144674.515691,976328,0,1
4,Delivery,1714144675.492048,1354515,0,1
2,Payment,1714144676.846592,157337,0,1
4,Delivery,1714144677.003946,1310603,0,1
2,Payment,1714144678.314570,144002,0,1
1,NewOrder,1714144678.458591,547677,0,1
2,Payment,1714144679.006297,172623,0,1
1,NewOrder,1714144679.178939,976739,0,1
2,Payment,1714144680.155702,145133,0,1
1,NewOrder,1714144680.300852,659754,0,1
2,Payment,1714144680.960623,170931,0,1
2,Payment,1714144681.131569,154987,0,1
2,Payment,1714144681.286573,148805,0,1
4,Delivery,1714144681.435394,1315390,0,1
1,NewOrder,1714144682.750804,703769,0,1
5,StockLevel,1714144683.454589,67256,0,1
2,Payment,1714144683.521861,153861,0,1
1,NewOrder,1714144683.675738,1317567,0,1
2,Payment,1714144684.993339,404369,0,1
2,Payment,1714144685.397742,290349,0,1
2,Payment,1714144685.688126,464290,0,1
1,NewOrder,1714144686.152440,926670,0,1
4,Delivery,1714144687.079133,1418217,0,1
1,NewOrder,1714144688.497376,882239,0,1
1,NewOrder,1714144689.379633,583379,0,1
2,Payment,1714144689.963035,145057,0,1
1,NewOrder,1714144690.108107,939577,0,1
5,StockLevel,1714144691.047702,74279,0,1
2,Payment,1714144691.121997,171554,0,1
2,Payment,1714144691.293566,151007,0,1
1,NewOrder,1714144691.444589,868555,0,1
1,NewOrder,1714144692.313175,937354,0,1
2,Payment,1714144693.250560,157325,0,1
2,Payment,1714144693.407907,158029,0,1
2,Payment,1714144693.565952,144058,0,1
2,Payment,1714144693.710026,143781,0,1
1,NewOrder,1714144693.853822,677838,0,1
1,NewOrder,1714144694.531690,895203,0,1
