Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,1.800,368.674,145.636,149.830,166.209,564.351,1110.234,1110.234,1110.234,1110.234,0.003
5,1.200,485.592,144.816,146.899,173.800,994.959,1289.724,1289.724,1289.724,1289.724,0.002
10,1.400,510.541,144.834,147.178,674.517,759.832,977.846,977.846,977.846,977.846,0.002
15,0.600,597.555,160.445,160.445,621.504,1010.717,1010.717,1010.717,1010.717,1010.717,0.002
20,1.000,671.550,143.666,661.988,816.292,844.990,890.816,890.816,890.816,890.816,0.001
25,1.600,530.089,145.200,150.432,663.584,982.418,1042.326,1042.326,1042.326,1042.326,0.002
30,1.000,545.326,150.349,466.619,638.095,721.242,750.325,750.325,750.325,750.325,0.002
35,0.600,806.826,624.983,624.983,735.379,1060.117,1060.117,1060.117,1060.117,1060.117,0.001
40,0.800,954.611,862.880,957.255,958.566,1039.744,1039.744,1039.744,1039.744,1039.744,0.001
45,0.600,888.921,686.943,686.943,960.961,1018.860,1018.860,1018.860,1018.860,1018.860,0.001
50,1.000,809.843,603.631,604.967,845.976,920.193,1074.446,1074.446,1074.446,1074.446,0.001
55,1.200,691.174,178.090,181.633,892.926,954.434,1083.918,1083.918,1083.918,1083.918,0.001
60,0.800,710.857,631.147,673.031,689.029,850.220,850.220,850.220,850.220,850.220,0.001
65,1.200,620.914,165.040,563.201,673.719,744.657,1010.544,1010.544,1010.544,1010.544,0.002
70,1.400,685.565,521.268,542.166,637.191,896.100,907.319,907.319,907.319,907.319,0.001
75,0.600,694.239,509.383,509.383,731.111,842.224,842.224,842.224,842.224,842.224,0.001
80,1.000,708.666,514.157,642.785,676.888,679.190,1030.312,1030.312,1030.312,1030.312,0.001
85,1.000,734.771,441.410,448.433,828.934,934.190,1020.888,1020.888,1020.888,1020.888,0.001
90,0.600,729.648,455.128,455.128,855.816,878.000,878.000,878.000,878.000,878.000,0.001
95,0.600,702.498,453.157,453.157,724.757,929.580,929.580,929.580,929.580,929.580,0.001
100,1.000,758.209,558.769,669.663,778.934,887.841,895.836,895.836,895.836,895.836,0.001
105,1.200,709.452,517.298,667.015,753.945,787.600,795.366,795.366,795.366,795.366,0.001
110,1.000,782.688,571.358,658.461,754.890,960.164,968.569,968.569,968.569,968.569,0.001
115,1.000,847.708,644.001,648.803,919.507,920.012,1106.217,1106.217,1106.217,1106.217,0.001
120,0.800,896.555,651.482,936.350,998.449,999.938,999.938,999.938,999.938,999.938,0.001
125,0.800,774.170,508.879,737.740,898.038,952.023,952.023,952.023,952.023,952.023,0.001
130,1.200,750.898,560.559,615.979,823.746,827.923,931.892,931.892,931.892,931.892,0.001
135,0.800,560.749,462.301,464.896,525.962,789.835,789.835,789.835,789.835,789.835,0.002
140,0.800,747.952,562.967,670.763,815.804,942.274,942.274,942.274,942.274,942.274,0.001
145,0.800,734.657,503.679,777.581,827.914,829.455,829.455,829.455,829.455,829.455,0.001
150,0.800,633.868,453.463,609.321,612.589,860.098,860.098,860.098,860.098,860.098,0.002
155,1.200,628.486,390.634,452.378,615.345,733.536,1019.074,1019.074,1019.074,1019.074,0.002
160,1.200,749.541,517.700,614.258,797.801,836.391,948.811,948.811,948.811,948.811,0.001
165,1.200,705.867,471.038,497.476,728.749,974.176,993.562,993.562,993.562,993.562,0.001
170,0.800,791.805,611.482,675.798,866.225,1013.716,1013.716,1013.716,1013.716,1013.716,0.001
175,1.200,870.703,551.964,600.781,1046.427,1088.892,1112.330,1112.330,1112.330,1112.330,0.001
180,0.600,624.789,516.933,516.933,522.283,835.150,835.150,835.150,835.150,835.150,0.002
185,1.000,801.480,468.546,782.156,858.541,907.786,990.371,990.371,990.371,990.371,0.001
190,0.600,791.964,640.346,640.346,717.101,1018.444,1018.444,1018.444,1018.444,1018.444,0.001
195,1.000,845.247,632.938,747.993,808.639,1010.724,1025.943,1025.943,1025.943,1025.943,0.001
200,1.000,730.993,526.184,687.287,720.398,738.120,982.976,982.976,982.976,982.976,0.001
205,1.000,779.351,578.612,705.862,840.928,858.874,912.477,912.477,912.477,912.477,0.001
210,1.000,750.504,156.972,766.629,890.723,930.030,1008.167,1008.167,1008.167,1008.167,0.001
215,1.200,738.124,542.035,660.674,761.277,883.010,886.361,886.361,886.361,886.361,0.001
220,0.800,856.961,557.821,829.413,1007.595,1033.014,1033.014,1033.014,1033.014,1033.014,0.001
225,1.000,678.464,524.346,527.141,610.150,766.792,963.891,963.891,963.891,963.891,0.001
230,0.600,727.237,679.895,679.895,694.488,807.327,807.327,807.327,807.327,807.327,0.001
235,0.600,833.666,470.386,470.386,975.342,1055.271,1055.271,1055.271,1055.271,1055.271,0.001
240,0.600,786.879,490.357,490.357,904.557,965.723,965.723,965.723,965.723,965.723,0.001
245,1.000,723.175,493.995,541.694,705.552,843.279,1031.353,1031.353,1031.353,1031.353,0.001
250,0.600,781.519,567.688,567.688,847.327,929.543,929.543,929.543,929.543,929.543,0.001
255,1.000,783.342,509.826,748.148,794.272,808.779,1055.683,1055.683,1055.683,1055.683,0.001
260,1.000,865.425,782.793,796.024,854.847,894.576,998.884,998.884,998.884,998.884,0.001
265,0.600,910.953,694.496,694.496,1014.079,1024.285,1024.285,1024.285,1024.285,1024.285,0.001
270,0.200,780.903,780.903,780.903,780.903,780.903,780.903,780.903,780.903,780.903,0.001
275,0.600,961.800,846.948,846.948,859.604,1178.848,1178.848,1178.848,1178.848,1178.848,0.001
280,0.800,650.820,470.230,473.232,799.028,860.788,860.788,860.788,860.788,860.788,0.002
285,1.000,830.481,615.516,748.614,804.611,946.362,1037.303,1037.303,1037.303,1037.303,0.001
290,1.000,873.587,788.047,837.802,858.279,934.170,949.636,949.636,949.636,949.636,0.001
295,1.000,748.285,520.597,531.041,697.081,862.127,1130.579,1130.579,1130.579,1130.579,0.001
300,0.800,832.532,713.115,749.595,920.040,947.379,947.379,947.379,947.379,947.379,0.001
305,0.800,1009.989,912.558,1022.781,1027.105,1077.513,1077.513,1077.513,1077.513,1077.513,0.001
310,1.000,622.020,454.813,561.733,586.110,663.178,844.265,844.265,844.265,844.265,0.002
315,1.000,681.785,448.153,614.476,629.632,720.253,996.413,996.413,996.413,996.413,0.001
320,0.600,717.084,681.649,681.649,682.196,787.407,787.407,787.407,787.407,787.407,0.001
325,0.800,718.398,518.233,683.708,743.344,928.305,928.305,928.305,928.305,928.305,0.001
330,0.800,803.746,569.056,765.309,911.300,969.317,969.317,969.317,969.317,969.317,0.001
335,0.800,778.075,457.631,629.738,902.891,1122.039,1122.039,1122.039,1122.039,1122.039,0.001
340,0.800,772.625,550.671,668.152,742.514,1129.163,1129.163,1129.163,1129.163,1129.163,0.001
345,1.400,680.486,484.383,542.485,559.338,989.300,999.830,999.830,999.830,999.830,0.001
350,1.000,728.162,528.785,542.959,831.136,833.588,904.342,904.342,904.342,904.342,0.001
355,0.400,982.290,755.840,755.840,1208.740,1208.740,1208.740,1208.740,1208.740,1208.740,0.001
360,0.600,774.665,539.984,539.984,776.277,1007.733,1007.733,1007.733,1007.733,1007.733,0.001
365,1.000,737.725,539.460,540.061,747.254,863.413,998.439,998.439,998.439,998.439,0.001
370,1.400,694.867,529.922,585.610,645.671,829.366,887.674,887.674,887.674,887.674,0.001
375,0.800,802.660,576.582,725.611,860.404,1048.041,1048.041,1048.041,1048.041,1048.041,0.001
380,1.000,809.688,482.298,645.320,911.185,949.483,1060.156,1060.156,1060.156,1060.156,0.001
385,1.200,680.874,512.207,560.335,596.679,676.505,1164.539,1164.539,1164.539,1164.539,0.001
390,1.200,639.105,148.411,451.574,731.617,870.160,1062.885,1062.885,1062.885,1062.885,0.002
395,1.200,649.551,449.084,454.467,676.615,680.982,959.592,959.592,959.592,959.592,0.002
400,0.200,679.347,679.347,679.347,679.347,679.347,679.347,679.347,679.347,679.347,0.001
405,1.000,863.201,611.100,742.436,911.508,922.116,1128.843,1128.843,1128.843,1128.843,0.001
410,1.200,697.701,513.503,554.741,715.494,753.701,1033.336,1033.336,1033.336,1033.336,0.001
415,0.600,790.897,559.857,559.857,848.513,964.322,964.322,964.322,964.322,964.322,0.001
420,0.800,979.377,590.950,602.650,896.758,1827.148,1827.148,1827.148,1827.148,1827.148,0.001
425,0.600,784.704,650.956,650.956,718.682,984.475,984.475,984.475,984.475,984.475,0.001
430,0.600,1005.286,986.994,986.994,994.247,1034.617,1034.617,1034.617,1034.617,1034.617,0.001
435,1.000,874.400,835.022,841.054,892.134,892.866,910.926,910.926,910.926,910.926,0.001
440,0.600,700.873,463.900,463.900,783.273,855.447,855.447,855.447,855.447,855.447,0.001
