Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
923,4,4.000,150345,177413,613588,392755,629676,629676,629676,629676,629676
924,1,1.000,976290,976290,976290,976290,976290,976290,976290,976290,976290
925,1,1.000,578819,578819,578819,578819,578819,578819,578819,578819,578819
926,3,3.000,169599,169599,182126,310915,581020,581020,581020,581020,581020
927,1,1.000,957494,957494,957494,957494,957494,957494,957494,957494,957494
928,2,2.000,166242,166242,885185,525713,885185,885185,885185,885185,885185
929,5,5.000,90349,164609,178312,328882,179523,1031621,1031621,1031621,1031621
930,2,2.000,165085,165085,170499,167792,170499,170499,170499,170499,170499
931,2,2.000,165907,165907,809898,487902,809898,809898,809898,809898,809898
932,4,4.000,165055,168168,622426,587165,1393011,1393011,1393011,1393011,1393011
933,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
934,1,1.000,1380469,1380469,1380469,1380469,1380469,1380469,1380469,1380469,1380469
935,1,1.000,954106,954106,954106,954106,954106,954106,954106,954106,954106
936,2,2.000,176436,176436,182067,179251,182067,182067,182067,182067,182067
937,2,2.000,164915,164915,798809,481862,798809,798809,798809,798809,798809
938,3,3.000,176571,176571,198983,351557,679119,679119,679119,679119,679119
939,1,1.000,955275,955275,955275,955275,955275,955275,955275,955275,955275
940,2,2.000,539745,539745,627523,583634,627523,627523,627523,627523,627523
941,1,1.000,898988,898988,898988,898988,898988,898988,898988,898988,898988
942,2,2.000,805758,805758,972721,889239,972721,972721,972721,972721,972721
943,1,1.000,781095,781095,781095,781095,781095,781095,781095,781095,781095
944,1,1.000,727424,727424,727424,727424,727424,727424,727424,727424,727424
945,4,4.000,89462,179261,180428,281702,677657,677657,677657,677657,677657
946,2,2.000,164856,164856,458415,311635,458415,458415,458415,458415,458415
947,1,1.000,1008674,1008674,1008674,1008674,1008674,1008674,1008674,1008674,1008674
948,4,4.000,126131,164565,169661,340974,903541,903541,903541,903541,903541
949,1,1.000,616999,616999,616999,616999,616999,616999,616999,616999,616999
950,2,2.000,731261,731261,1004875,868068,1004875,1004875,1004875,1004875,1004875
951,1,1.000,168494,168494,168494,168494,168494,168494,168494,168494,168494
952,4,4.000,164284,177250,180610,258730,512779,512779,512779,512779,512779
953,2,2.000,176176,176176,771124,473650,771124,771124,771124,771124,771124
954,4,4.000,162990,175314,178871,243226,455732,455732,455732,455732,455732
955,3,3.000,177827,177827,468588,555082,1018833,1018833,1018833,1018833,1018833
956,2,2.000,179511,179511,180836,180173,180836,180836,180836,180836,180836
957,2,2.000,168095,168095,891191,529643,891191,891191,891191,891191,891191
958,2,2.000,75833,75833,852929,464381,852929,852929,852929,852929,852929
959,4,4.000,163919,164896,166426,251615,511219,511219,511219,511219,511219
960,5,5.000,77356,81892,169216,195654,177673,472135,472135,472135,472135
961,1,1.000,1578085,1578085,1578085,1578085,1578085,1578085,1578085,1578085,1578085
962,1,1.000,571948,571948,571948,571948,571948,571948,571948,571948,571948
963,2,2.000,187709,187709,1016170,601939,1016170,1016170,1016170,1016170,1016170
964,1,1.000,954310,954310,954310,954310,954310,954310,954310,954310,954310
965,2,2.000,167533,167533,743331,455432,743331,743331,743331,743331,743331
966,1,1.000,813589,813589,813589,813589,813589,813589,813589,813589,813589
967,4,4.000,192740,195500,200103,266170,476338,476338,476338,476338,476338
968,1,1.000,957761,957761,957761,957761,957761,957761,957761,957761,957761
969,3,3.000,169107,169107,170304,463106,1049907,1049907,1049907,1049907,1049907
970,3,3.000,166746,166746,188927,376402,773535,773535,773535,773535,773535
971,1,1.000,759585,759585,759585,759585,759585,759585,759585,759585,759585
972,1,1.000,1038294,1038294,1038294,1038294,1038294,1038294,1038294,1038294,1038294
973,1,1.000,878282,878282,878282,878282,878282,878282,878282,878282,878282
974,2,2.000,564326,564326,726701,645513,726701,726701,726701,726701,726701
975,1,1.000,672759,672759,672759,672759,672759,672759,672759,672759,672759
976,1,1.000,906866,906866,906866,906866,906866,906866,906866,906866,906866
977,2,2.000,175534,175534,726503,451018,726503,726503,726503,726503,726503
978,2,2.000,175129,175129,934894,555011,934894,934894,934894,934894,934894
979,4,4.000,163032,175289,177416,253873,499755,499755,499755,499755,499755
980,1,1.000,1411094,1411094,1411094,1411094,1411094,1411094,1411094,1411094,1411094
981,1,1.000,956673,956673,956673,956673,956673,956673,956673,956673,956673
982,3,3.000,162459,162459,193599,308895,570629,570629,570629,570629,570629
983,2,2.000,92853,92853,908734,500793,908734,908734,908734,908734,908734
984,1,1.000,858582,858582,858582,858582,858582,858582,858582,858582,858582
985,3,3.000,162177,162177,178318,286050,517657,517657,517657,517657,517657
986,4,4.000,165443,166074,170843,238397,451230,451230,451230,451230,451230
987,3,3.000,174693,174693,510355,399432,513250,513250,513250,513250,513250
988,1,1.000,916179,916179,916179,916179,916179,916179,916179,916179,916179
989,2,2.000,619070,619070,904406,761738,904406,904406,904406,904406,904406
990,2,2.000,168027,168027,203980,186003,203980,203980,203980,203980,203980
991,3,3.000,164200,164200,200667,329928,624919,624919,624919,624919,624919
992,2,2.000,407586,407586,611538,509562,611538,611538,611538,611538,611538
993,3,3.000,86559,86559,509949,530794,995876,995876,995876,995876,995876
994,2,2.000,155640,155640,158045,156842,158045,158045,158045,158045,158045
995,3,3.000,173464,173464,234200,321171,555850,555850,555850,555850,555850
996,4,4.000,130682,155523,167531,442375,1315766,1315766,1315766,1315766,1315766
997,2,2.000,156131,156131,197109,176620,197109,197109,197109,197109,197109
998,3,3.000,157801,157801,182186,347871,703628,703628,703628,703628,703628
999,5,5.000,157765,164392,177083,182027,203463,207436,207436,207436,207436
1000,3,3.000,173250,173250,728616,604761,912417,912417,912417,912417,912417
1001,1,1.000,164190,164190,164190,164190,164190,164190,164190,164190,164190
1002,4,4.000,159016,179313,210149,263240,504485,504485,504485,504485,504485
1003,3,3.000,158310,158310,226852,415581,861581,861581,861581,861581,861581
1004,2,2.000,85419,85419,722815,404117,722815,722815,722815,722815,722815
1005,2,2.000,159845,159845,677614,418729,677614,677614,677614,677614,677614
1006,2,2.000,189945,189945,1349971,769958,1349971,1349971,1349971,1349971,1349971
1007,3,3.000,73500,73500,168818,528917,1344435,1344435,1344435,1344435,1344435
1008,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
1009,3,3.000,157322,157322,160302,400195,882962,882962,882962,882962,882962
1010,1,1.000,878753,878753,878753,878753,878753,878753,878753,878753,878753
1011,3,3.000,85510,85510,157199,278692,593368,593368,593368,593368,593368
1012,3,3.000,169717,169717,173474,330613,648650,648650,648650,648650,648650
1013,2,2.000,625372,625372,911563,768467,911563,911563,911563,911563,911563
1014,1,1.000,1324892,1324892,1324892,1324892,1324892,1324892,1324892,1324892,1324892
1015,1,1.000,730071,730071,730071,730071,730071,730071,730071,730071,730071
1016,2,2.000,73387,73387,918929,496158,918929,918929,918929,918929,918929
1017,3,3.000,155759,155759,157664,268670,492587,492587,492587,492587,492587
1018,4,4.000,157572,157993,159791,161643,171216,171216,171216,171216,171216
1019,4,4.000,135892,156524,613001,446456,880407,880407,880407,880407,880407
1020,1,1.000,887327,887327,887327,887327,887327,887327,887327,887327,887327
1021,2,2.000,160884,160884,173732,167308,173732,173732,173732,173732,173732
1022,3,3.000,164754,164754,178163,307911,580818,580818,580818,580818,580818
1023,4,4.000,163156,200258,223467,276412,518769,518769,518769,518769,518769
1024,6,6.000,111252,161716,163442,300374,180980,1022925,1022925,1022925,1022925
1025,1,1.000,173741,173741,173741,173741,173741,173741,173741,173741,173741
1026,4,4.000,73662,163848,178066,233859,519861,519861,519861,519861,519861
1027,2,2.000,741696,741696,1416005,1078850,1416005,1416005,1416005,1416005,1416005
1028,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
1029,2,2.000,160293,160293,1003843,582068,1003843,1003843,1003843,1003843,1003843
1030,3,3.000,161358,161358,171204,286744,527672,527672,527672,527672,527672
1031,3,3.000,169326,169326,548623,573981,1003996,1003996,1003996,1003996,1003996
1032,1,1.000,946893,946893,946893,946893,946893,946893,946893,946893,946893
1033,1,1.000,165047,165047,165047,165047,165047,165047,165047,165047,165047
1034,3,3.000,160371,160371,163569,359261,753844,753844,753844,753844,753844
1035,2,2.000,189895,189895,838228,514061,838228,838228,838228,838228,838228
1036,2,2.000,163517,163517,794738,479127,794738,794738,794738,794738,794738
1037,2,2.000,161665,161665,761143,461404,761143,761143,761143,761143,761143
1038,2,2.000,616023,616023,617638,616830,617638,617638,617638,617638,617638
1039,1,1.000,988626,988626,988626,988626,988626,988626,988626,988626,988626
1040,3,3.000,108646,108646,155210,419188,993710,993710,993710,993710,993710
1041,1,1.000,1312407,1312407,1312407,1312407,1312407,1312407,1312407,1312407,1312407
1042,1,1.000,1026698,1026698,1026698,1026698,1026698,1026698,1026698,1026698,1026698
1043,1,1.000,677058,677058,677058,677058,677058,677058,677058,677058,677058
1044,1,1.000,508050,508050,508050,508050,508050,508050,508050,508050,508050
1045,2,2.000,622711,622711,843517,733114,843517,843517,843517,843517,843517
1046,2,2.000,159644,159644,542319,350981,542319,542319,542319,542319,542319
1047,4,4.000,109160,161572,510651,423844,913994,913994,913994,913994,913994
1048,1,1.000,851121,851121,851121,851121,851121,851121,851121,851121,851121
1049,1,1.000,570031,570031,570031,570031,570031,570031,570031,570031,570031
1050,1,1.000,1344726,1344726,1344726,1344726,1344726,1344726,1344726,1344726,1344726
1051,2,2.000,172973,172973,172996,172984,172996,172996,172996,172996,172996
1052,3,3.000,162604,162604,722693,622396,981892,981892,981892,981892,981892
1053,1,1.000,159340,159340,159340,159340,159340,159340,159340,159340,159340
1054,6,6.000,157744,166119,173440,176100,185985,203067,203067,203067,203067
1055,2,2.000,162466,162466,885972,524219,885972,885972,885972,885972,885972
1056,2,2.000,168862,168862,831958,500410,831958,831958,831958,831958,831958
1057,2,2.000,161310,161310,989227,575268,989227,989227,989227,989227,989227
1058,2,2.000,193813,193813,1402186,797999,1402186,1402186,1402186,1402186,1402186
1059,1,1.000,871895,871895,871895,871895,871895,871895,871895,871895,871895
1060,1,1.000,549587,549587,549587,549587,549587,549587,549587,549587,549587
1061,2,2.000,602972,602972,777597,690284,777597,777597,777597,777597,777597
1062,1,1.000,440076,440076,440076,440076,440076,440076,440076,440076,440076
1063,1,1.000,909637,909637,909637,909637,909637,909637,909637,909637,909637
1064,2,2.000,631760,631760,992960,812360,992960,992960,992960,992960,992960
1065,3,3.000,79513,79513,96787,112136,160109,160109,160109,160109,160109
1066,3,3.000,158023,158023,539960,430564,593711,593711,593711,593711,593711
1067,3,3.000,196650,196650,201435,411640,836837,836837,836837,836837,836837
1068,3,3.000,155596,155596,163667,161413,164977,164977,164977,164977,164977
1069,2,2.000,650916,650916,764973,707944,764973,764973,764973,764973,764973
1070,1,1.000,995060,995060,995060,995060,995060,995060,995060,995060,995060
1071,2,2.000,160292,160292,543255,351773,543255,543255,543255,543255,543255
1072,1,1.000,909260,909260,909260,909260,909260,909260,909260,909260,909260
1073,3,3.000,156252,156252,187899,353268,715655,715655,715655,715655,715655
1074,2,2.000,155349,155349,882428,518888,882428,882428,882428,882428,882428
1075,4,4.000,83474,166299,589774,545245,1341436,1341436,1341436,1341436,1341436
1076,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
1077,4,4.000,156907,158240,168858,281234,640932,640932,640932,640932,640932
1078,3,3.000,157260,157260,157994,389148,852191,852191,852191,852191,852191
1079,3,3.000,71984,71984,84197,365408,940045,940045,940045,940045,940045
1080,3,3.000,88551,88551,173281,146631,178063,178063,178063,178063,178063
1081,1,1.000,1356691,1356691,1356691,1356691,1356691,1356691,1356691,1356691,1356691
1082,3,3.000,161347,161347,162130,168401,181726,181726,181726,181726,181726
1083,7,7.000,74405,162038,163153,160375,188586,193803,193803,193803,193803
1084,2,2.000,219661,219661,746490,483075,746490,746490,746490,746490,746490
1085,4,4.000,167715,175423,180340,264892,536091,536091,536091,536091,536091
1086,1,1.000,1085615,1085615,1085615,1085615,1085615,1085615,1085615,1085615,1085615
1087,4,4.000,73423,165047,180117,249245,578393,578393,578393,578393,578393
1088,2,2.000,708420,708420,1053145,880782,1053145,1053145,1053145,1053145,1053145
1089,1,1.000,157886,157886,157886,157886,157886,157886,157886,157886,157886
1090,2,2.000,734949,734949,917679,826314,917679,917679,917679,917679,917679
1091,2,2.000,165042,165042,689089,427065,689089,689089,689089,689089,689089
1092,1,1.000,817030,817030,817030,817030,817030,817030,817030,817030,817030
1093,2,2.000,159239,159239,1336518,747878,1336518,1336518,1336518,1336518,1336518
1094,1,1.000,1324445,1324445,1324445,1324445,1324445,1324445,1324445,1324445,1324445
1095,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
1096,4,4.000,73041,159970,170917,209995,436055,436055,436055,436055,436055
1097,2,2.000,170311,170311,755125,462718,755125,755125,755125,755125,755125
1098,2,2.000,155275,155275,850325,502800,850325,850325,850325,850325,850325
1099,1,1.000,1323717,1323717,1323717,1323717,1323717,1323717,1323717,1323717,1323717
1100,1,1.000,815165,815165,815165,815165,815165,815165,815165,815165,815165
1101,4,4.000,71935,158298,182696,265407,648701,648701,648701,648701,648701
1102,1,1.000,861416,861416,861416,861416,861416,861416,861416,861416,861416
1103,1,1.000,1053638,1053638,1053638,1053638,1053638,1053638,1053638,1053638,1053638
1104,3,3.000,170661,170661,186581,331160,636240,636240,636240,636240,636240
1105,2,2.000,562238,562238,706993,634615,706993,706993,706993,706993,706993
1106,4,4.000,160292,164731,185008,383110,1022411,1022411,1022411,1022411,1022411
1107,1,1.000,825205,825205,825205,825205,825205,825205,825205,825205,825205
1108,2,2.000,157223,157223,198071,177647,198071,198071,198071,198071,198071
1109,1,1.000,1349074,1349074,1349074,1349074,1349074,1349074,1349074,1349074,1349074
1110,4,4.000,73438,172217,172320,283396,715610,715610,715610,715610,715610
1111,1,1.000,799659,799659,799659,799659,799659,799659,799659,799659,799659
1112,2,2.000,172875,172875,441466,307170,441466,441466,441466,441466,441466
1113,2,2.000,172894,172894,850239,511566,850239,850239,850239,850239,850239
1114,2,2.000,535941,535941,925886,730913,925886,925886,925886,925886,925886
1115,2,2.000,170514,170514,764766,467640,764766,764766,764766,764766,764766
1116,4,4.000,157112,168340,179156,241611,461837,461837,461837,461837,461837
1117,2,2.000,158066,158066,811900,484983,811900,811900,811900,811900,811900
1118,2,2.000,161209,161209,868132,514670,868132,868132,868132,868132,868132
1119,1,1.000,844093,844093,844093,844093,844093,844093,844093,844093,844093
1120,2,2.000,155747,155747,1321747,738747,1321747,1321747,1321747,1321747,1321747
1121,2,2.000,169791,169791,1326995,748393,1326995,1326995,1326995,1326995,1326995
1122,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
1123,5,5.000,156187,156573,185007,225515,195560,434252,434252,434252,434252
1124,2,2.000,443962,443962,701137,572549,701137,701137,701137,701137,701137
1125,2,2.000,164395,164395,1347419,755907,1347419,1347419,1347419,1347419,1347419
1126,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
1127,2,2.000,157262,157262,879811,518536,879811,879811,879811,879811,879811
1128,3,3.000,158298,158298,169484,352875,730845,730845,730845,730845,730845
1129,1,1.000,880830,880830,880830,880830,880830,880830,880830,880830,880830
1130,3,3.000,186784,186784,198179,394251,797791,797791,797791,797791,797791
1131,2,2.000,160830,160830,759742,460286,759742,759742,759742,759742,759742
1132,2,2.000,169360,169360,1225489,697424,1225489,1225489,1225489,1225489,1225489
1133,3,3.000,156153,156153,158292,161085,168812,168812,168812,168812,168812
1134,2,2.000,471434,471434,973582,722508,973582,973582,973582,973582,973582
1135,2,2.000,190858,190858,804280,497569,804280,804280,804280,804280,804280
1136,1,1.000,625238,625238,625238,625238,625238,625238,625238,625238,625238
1137,2,2.000,443432,443432,544114,493773,544114,544114,544114,544114,544114
1138,2,2.000,814513,814513,912977,863745,912977,912977,912977,912977,912977
1139,1,1.000,880312,880312,880312,880312,880312,880312,880312,880312,880312
1140,1,1.000,943296,943296,943296,943296,943296,943296,943296,943296,943296
1141,1,1.000,1002637,1002637,1002637,1002637,1002637,1002637,1002637,1002637,1002637
1142,1,1.000,970028,970028,970028,970028,970028,970028,970028,970028,970028
1143,2,2.000,162068,162068,1078079,620073,1078079,1078079,1078079,1078079,1078079
1144,2,2.000,174092,174092,658218,416155,658218,658218,658218,658218,658218
1145,2,2.000,174728,174728,711973,443350,711973,711973,711973,711973,711973
1146,4,4.000,89499,90201,165626,131775,181774,181774,181774,181774,181774
1147,3,3.000,164323,164323,164656,347594,713805,713805,713805,713805,713805
1148,3,3.000,74990,74990,522469,378630,538432,538432,538432,538432,538432
1149,3,3.000,162248,162248,465527,452996,731214,731214,731214,731214,731214
1150,3,3.000,163031,163031,179565,174853,181964,181964,181964,181964,181964
1151,1,1.000,1354340,1354340,1354340,1354340,1354340,1354340,1354340,1354340,1354340
1152,3,3.000,97085,97085,159707,410391,974382,974382,974382,974382,974382
1153,1,1.000,666567,666567,666567,666567,666567,666567,666567,666567,666567
1154,2,2.000,486789,486789,697889,592339,697889,697889,697889,697889,697889
1155,3,3.000,156768,156768,158551,434297,987573,987573,987573,987573,987573
1156,1,1.000,162124,162124,162124,162124,162124,162124,162124,162124,162124
1157,2,2.000,436174,436174,764069,600121,764069,764069,764069,764069,764069
1158,2,2.000,595728,595728,759591,677659,759591,759591,759591,759591,759591
1159,2,2.000,169290,169290,810041,489665,810041,810041,810041,810041,810041
1160,1,1.000,495698,495698,495698,495698,495698,495698,495698,495698,495698
1161,3,3.000,168425,168425,182956,343312,678557,678557,678557,678557,678557
1162,6,6.000,156109,156263,160183,262188,170962,772099,772099,772099,772099
1163,3,3.000,162517,162517,163020,320328,635449,635449,635449,635449,635449
1164,3,3.000,136444,136444,169756,360814,776242,776242,776242,776242,776242
1165,1,1.000,753682,753682,753682,753682,753682,753682,753682,753682,753682
1166,2,2.000,509288,509288,550374,529831,550374,550374,550374,550374,550374
1167,2,2.000,168209,168209,611609,389909,611609,611609,611609,611609,611609
1168,4,4.000,172482,174547,189842,182702,193940,193940,193940,193940,193940
1169,1,1.000,1322069,1322069,1322069,1322069,1322069,1322069,1322069,1322069,1322069
1170,1,1.000,668706,668706,668706,668706,668706,668706,668706,668706,668706
1171,3,3.000,156737,156737,691119,518019,706202,706202,706202,706202,706202
1172,1,1.000,699201,699201,699201,699201,699201,699201,699201,699201,699201
1173,4,4.000,96003,160577,168771,215043,434822,434822,434822,434822,434822
1174,2,2.000,77422,77422,931632,504527,931632,931632,931632,931632,931632
1175,1,1.000,881057,881057,881057,881057,881057,881057,881057,881057,881057
1176,3,3.000,159366,159366,169550,453446,1031424,1031424,1031424,1031424,1031424
1177,2,2.000,177312,177312,469989,323650,469989,469989,469989,469989,469989
1178,3,3.000,87957,87957,170342,320740,703923,703923,703923,703923,703923
1179,2,2.000,807944,807944,809306,808625,809306,809306,809306,809306,809306
1180,2,2.000,185878,185878,859427,522652,859427,859427,859427,859427,859427
1181,1,1.000,865065,865065,865065,865065,865065,865065,865065,865065,865065
1182,1,1.000,884962,884962,884962,884962,884962,884962,884962,884962,884962
1183,1,1.000,1039137,1039137,1039137,1039137,1039137,1039137,1039137,1039137,1039137
1184,2,2.000,435812,435812,436118,435965,436118,436118,436118,436118,436118
1185,3,3.000,159145,159145,170297,399150,868009,868009,868009,868009,868009
1186,2,2.000,169349,169349,805376,487362,805376,805376,805376,805376,805376
1187,2,2.000,157133,157133,652305,404719,652305,652305,652305,652305,652305
1188,1,1.000,1318370,1318370,1318370,1318370,1318370,1318370,1318370,1318370,1318370
1189,2,2.000,171217,171217,565212,368214,565212,565212,565212,565212,565212
1190,4,4.000,144501,156939,161994,267345,605947,605947,605947,605947,605947
1191,1,1.000,811903,811903,811903,811903,811903,811903,811903,811903,811903
1192,1,1.000,898067,898067,898067,898067,898067,898067,898067,898067,898067
1193,1,1.000,863631,863631,863631,863631,863631,863631,863631,863631,863631
1194,3,3.000,170437,170437,171020,383686,809603,809603,809603,809603,809603
1195,1,1.000,997549,997549,997549,997549,997549,997549,997549,997549,997549
1196,3,3.000,157215,157215,157827,283925,536735,536735,536735,536735,536735
1197,5,5.000,134939,157462,157762,347915,433477,855939,855939,855939,855939
1198,2,2.000,169650,169650,666702,418176,666702,666702,666702,666702,666702
1199,1,1.000,1320235,1320235,1320235,1320235,1320235,1320235,1320235,1320235,1320235
1200,1,1.000,157723,157723,157723,157723,157723,157723,157723,157723,157723
1201,3,3.000,73166,73166,179064,339548,766415,766415,766415,766415,766415
1202,2,2.000,144014,144014,878835,511424,878835,878835,878835,878835,878835
1203,1,1.000,1053528,1053528,1053528,1053528,1053528,1053528,1053528,1053528,1053528
1204,4,4.000,174488,178162,483930,332845,494801,494801,494801,494801,494801
1205,1,1.000,961336,961336,961336,961336,961336,961336,961336,961336,961336
1206,2,2.000,178645,178645,520953,349799,520953,520953,520953,520953,520953
1207,2,2.000,152628,152628,722263,437445,722263,722263,722263,722263,722263
1208,7,7.000,74928,153579,171710,261815,192362,904728,904728,904728,904728
1209,1,1.000,604832,604832,604832,604832,604832,604832,604832,604832,604832
1210,2,2.000,204097,204097,504895,354496,504895,504895,504895,504895,504895
1211,2,2.000,111105,111105,733197,422151,733197,733197,733197,733197,733197
1212,3,3.000,161175,161175,204106,338928,651503,651503,651503,651503,651503
1213,4,4.000,167370,169007,170074,276003,597562,597562,597562,597562,597562
1214,3,3.000,163241,163241,169261,362732,755694,755694,755694,755694,755694
1215,2,2.000,169932,169932,905782,537857,905782,905782,905782,905782,905782
1216,2,2.000,495214,495214,844741,669977,844741,844741,844741,844741,844741
1217,3,3.000,156040,156040,180488,322616,631320,631320,631320,631320,631320
1218,1,1.000,802971,802971,802971,802971,802971,802971,802971,802971,802971
1219,4,4.000,156034,157043,158797,160497,170114,170114,170114,170114,170114
1220,5,5.000,75939,169893,201612,275225,442959,485723,485723,485723,485723
1221,1,1.000,755577,755577,755577,755577,755577,755577,755577,755577,755577
1222,1,1.000,847257,847257,847257,847257,847257,847257,847257,847257,847257
1223,1,1.000,998701,998701,998701,998701,998701,998701,998701,998701,998701
1224,2,2.000,536336,536336,782825,659580,782825,782825,782825,782825,782825
1225,3,3.000,156214,156214,432014,534780,1016114,1016114,1016114,1016114,1016114
1226,1,1.000,447838,447838,447838,447838,447838,447838,447838,447838,447838
1227,2,2.000,171432,171432,434233,302832,434233,434233,434233,434233,434233
1228,3,3.000,440772,440772,499219,566686,760067,760067,760067,760067,760067
1229,1,1.000,695899,695899,695899,695899,695899,695899,695899,695899,695899
1230,3,3.000,141174,141174,184892,274295,496819,496819,496819,496819,496819
1231,1,1.000,987306,987306,987306,987306,987306,987306,987306,987306,987306
1232,5,5.000,155133,157537,166662,322257,171080,960877,960877,960877,960877
1233,1,1.000,485458,485458,485458,485458,485458,485458,485458,485458,485458
1234,3,3.000,71963,71963,157655,272994,589364,589364,589364,589364,589364
1235,5,5.000,156767,168757,172166,245582,184085,546139,546139,546139,546139
1236,2,2.000,168160,168160,735897,452028,735897,735897,735897,735897,735897
1237,2,2.000,160541,160541,1014731,587636,1014731,1014731,1014731,1014731,1014731
1238,1,1.000,719673,719673,719673,719673,719673,719673,719673,719673,719673
1239,4,4.000,73060,159072,608688,544240,1336142,1336142,1336142,1336142,1336142
1240,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
1241,1,1.000,731522,731522,731522,731522,731522,731522,731522,731522,731522
1242,2,2.000,488592,488592,929918,709255,929918,929918,929918,929918,929918
1243,1,1.000,1039735,1039735,1039735,1039735,1039735,1039735,1039735,1039735,1039735
1244,2,2.000,184908,184908,494338,339623,494338,494338,494338,494338,494338
1245,3,3.000,143938,143938,157101,392935,877767,877767,877767,877767,877767
1246,4,4.000,72599,158394,159498,246682,596238,596238,596238,596238,596238
1247,4,4.000,71983,72559,86033,271235,854367,854367,854367,854367,854367
1248,3,3.000,155592,155592,160483,397263,875714,875714,875714,875714,875714
1249,1,1.000,1312135,1312135,1312135,1312135,1312135,1312135,1312135,1312135,1312135
1250,1,1.000,902004,902004,902004,902004,902004,902004,902004,902004,902004
1251,1,1.000,855657,855657,855657,855657,855657,855657,855657,855657,855657
1252,1,1.000,702792,702792,702792,702792,702792,702792,702792,702792,702792
1253,1,1.000,669803,669803,669803,669803,669803,669803,669803,669803,669803
1254,1,1.000,1327830,1327830,1327830,1327830,1327830,1327830,1327830,1327830,1327830
1255,3,3.000,159320,159320,167386,398399,868493,868493,868493,868493,868493
1256,3,3.000,142217,142217,158061,160972,182639,182639,182639,182639,182639
1257,4,4.000,158604,160386,169235,451085,1316117,1316117,1316117,1316117,1316117
1258,1,1.000,955046,955046,955046,955046,955046,955046,955046,955046,955046
1259,1,1.000,702226,702226,702226,702226,702226,702226,702226,702226,702226
1260,2,2.000,157510,157510,961431,559470,961431,961431,961431,961431,961431
1261,1,1.000,488297,488297,488297,488297,488297,488297,488297,488297,488297
1262,3,3.000,158676,158676,160917,447335,1022414,1022414,1022414,1022414,1022414
1263,2,2.000,160155,160155,455008,307581,455008,455008,455008,455008,455008
1264,4,4.000,77581,162020,177514,249757,581914,581914,581914,581914,581914
1265,2,2.000,73736,73736,911637,492686,911637,911637,911637,911637,911637
1266,2,2.000,148572,148572,873362,510967,873362,873362,873362,873362,873362
1267,3,3.000,165596,165596,640716,520117,754039,754039,754039,754039,754039
1268,1,1.000,638812,638812,638812,638812,638812,638812,638812,638812,638812
1269,2,2.000,521646,521646,630153,575899,630153,630153,630153,630153,630153
1270,4,4.000,160466,164754,172463,169162,178968,178968,178968,178968,178968
1271,1,1.000,1410509,1410509,1410509,1410509,1410509,1410509,1410509,1410509,1410509
1272,1,1.000,560315,560315,560315,560315,560315,560315,560315,560315,560315
1273,3,3.000,172619,172619,173000,310843,586912,586912,586912,586912,586912
1274,2,2.000,436286,436286,791033,613659,791033,791033,791033,791033,791033
1275,2,2.000,586971,586971,1308006,947488,1308006,1308006,1308006,1308006,1308006
1276,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
1277,2,2.000,169072,169072,974789,571930,974789,974789,974789,974789,974789
1278,3,3.000,157049,157049,157831,406239,903837,903837,903837,903837,903837
1279,3,3.000,155800,155800,156794,157411,159641,159641,159641,159641,159641
1280,1,1.000,1343681,1343681,1343681,1343681,1343681,1343681,1343681,1343681,1343681
1281,2,2.000,439172,439172,832529,635850,832529,832529,832529,832529,832529
1282,3,3.000,170258,170258,172724,348312,701955,701955,701955,701955,701955
1283,1,1.000,831039,831039,831039,831039,831039,831039,831039,831039,831039
1284,1,1.000,940840,940840,940840,940840,940840,940840,940840,940840,940840
1285,2,2.000,160615,160615,750764,455689,750764,750764,750764,750764,750764
1286,2,2.000,159639,159639,611860,385749,611860,611860,611860,611860,611860
1287,2,2.000,649725,649725,757670,703697,757670,757670,757670,757670,757670
1288,1,1.000,751933,751933,751933,751933,751933,751933,751933,751933,751933
1289,2,2.000,438645,438645,445909,442277,445909,445909,445909,445909,445909
1290,4,4.000,85600,156923,487197,398913,865933,865933,865933,865933,865933
1291,1,1.000,1310178,1310178,1310178,1310178,1310178,1310178,1310178,1310178,1310178
1292,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
1293,3,3.000,155478,155478,487868,483786,808013,808013,808013,808013,808013
1294,1,1.000,884021,884021,884021,884021,884021,884021,884021,884021,884021
1295,4,4.000,105539,146798,159254,149621,186895,186895,186895,186895,186895
1296,3,3.000,156957,156957,819633,766863,1324001,1324001,1324001,1324001,1324001
1297,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
