Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
720,0.800,181.478,170.423,170.534,174.589,210.365,210.365,210.365,210.365,210.365,0.006
725,0.200,167.364,167.364,167.364,167.364,167.364,167.364,167.364,167.364,167.364,0.006
730,1.000,164.200,163.753,163.961,164.136,164.412,164.737,164.737,164.737,164.737,0.006
735,1.600,171.750,163.820,165.352,166.264,176.366,195.893,195.893,195.893,195.893,0.006
740,0.400,163.026,162.765,162.765,163.287,163.287,163.287,163.287,163.287,163.287,0.006
745,1.200,171.917,162.994,164.484,167.937,176.309,192.602,192.602,192.602,192.602,0.006
750,1.000,177.739,164.648,165.094,172.415,182.615,203.923,203.923,203.923,203.923,0.006
755,1.000,174.547,165.961,168.046,169.114,174.983,194.631,194.631,194.631,194.631,0.006
760,0.800,181.553,164.694,178.594,179.719,203.203,203.203,203.203,203.203,203.203,0.006
765,0.800,177.893,163.291,163.852,180.436,203.993,203.993,203.993,203.993,203.993,0.006
770,1.200,169.246,162.875,162.962,174.017,174.784,175.513,175.513,175.513,175.513,0.006
775,0.200,186.430,186.430,186.430,186.430,186.430,186.430,186.430,186.430,186.430,0.005
780,0.600,196.763,185.700,185.700,188.818,215.770,215.770,215.770,215.770,215.770,0.005
785,1.600,203.820,172.940,175.097,193.783,261.271,262.974,262.974,262.974,262.974,0.005
790,0.000,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000.000
795,1.000,183.225,166.212,176.744,182.099,187.056,204.013,204.013,204.013,204.013,0.005
800,0.800,186.970,166.058,187.278,196.698,197.846,197.846,197.846,197.846,197.846,0.005
805,0.600,180.291,168.725,168.725,179.244,192.903,192.903,192.903,192.903,192.903,0.006
810,0.400,177.204,172.405,172.405,182.003,182.003,182.003,182.003,182.003,182.003,0.006
815,0.800,176.412,162.762,171.444,185.280,186.161,186.161,186.161,186.161,186.161,0.006
820,0.600,195.906,177.880,177.880,182.821,227.016,227.016,227.016,227.016,227.016,0.005
825,0.000,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000.000
830,1.000,179.432,170.823,172.908,180.937,183.445,189.049,189.049,189.049,189.049,0.006
835,0.200,167.243,167.243,167.243,167.243,167.243,167.243,167.243,167.243,167.243,0.006
840,1.200,178.262,170.313,170.400,181.618,185.262,187.576,187.576,187.576,187.576,0.006
845,0.800,198.253,172.151,192.201,209.816,218.843,218.843,218.843,218.843,218.843,0.005
850,0.200,183.347,183.347,183.347,183.347,183.347,183.347,183.347,183.347,183.347,0.005
855,0.400,179.932,166.345,166.345,193.518,193.518,193.518,193.518,193.518,193.518,0.006
860,0.600,177.230,164.468,164.468,164.695,202.527,202.527,202.527,202.527,202.527,0.006
865,0.800,177.208,163.272,175.955,177.050,192.553,192.553,192.553,192.553,192.553,0.006
870,0.600,164.381,164.136,164.136,164.498,164.510,164.510,164.510,164.510,164.510,0.006
875,0.200,162.836,162.836,162.836,162.836,162.836,162.836,162.836,162.836,162.836,0.006
880,0.600,166.365,163.651,163.651,167.572,167.873,167.873,167.873,167.873,167.873,0.006
885,0.600,168.906,162.775,162.775,169.405,174.538,174.538,174.538,174.538,174.538,0.006
890,0.200,174.902,174.902,174.902,174.902,174.902,174.902,174.902,174.902,174.902,0.006
895,0.600,168.776,162.644,162.644,166.751,176.934,176.934,176.934,176.934,176.934,0.006
900,0.800,216.101,176.506,207.664,220.113,260.119,260.119,260.119,260.119,260.119,0.005
905,1.400,175.076,168.776,171.574,174.291,180.116,182.389,182.389,182.389,182.389,0.006
910,1.800,177.080,165.611,166.337,168.074,182.219,201.746,201.746,201.746,201.746,0.006
915,0.600,184.983,166.440,166.440,176.137,212.372,212.372,212.372,212.372,212.372,0.005
920,0.200,177.413,177.413,177.413,177.413,177.413,177.413,177.413,177.413,177.413,0.006
925,1.200,173.402,164.609,166.242,178.312,179.523,182.126,182.126,182.126,182.126,0.006
930,1.000,166.943,165.055,165.085,165.907,168.168,170.499,170.499,170.499,170.499,0.006
935,1.000,179.794,164.915,176.436,176.571,182.067,198.983,198.983,198.983,198.983,0.006
940,0.000,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000.000
945,0.800,172.278,164.565,164.856,179.261,180.428,180.428,180.428,180.428,180.428,0.006
950,1.600,172.999,162.990,168.494,176.176,178.871,180.610,180.610,180.610,180.610,0.006
955,1.400,171.644,163.919,164.896,168.095,179.511,180.836,180.836,180.836,180.836,0.006
960,0.600,178.199,169.216,169.216,177.673,187.709,187.709,187.709,187.709,187.709,0.006
965,1.000,185.551,169.107,170.304,192.740,195.500,200.103,200.103,200.103,200.103,0.005
970,0.400,177.837,166.746,166.746,188.927,188.927,188.927,188.927,188.927,188.927,0.006
975,1.000,173.280,163.032,175.129,175.289,175.534,177.416,177.416,177.416,177.416,0.006
980,0.400,178.029,162.459,162.459,193.599,193.599,193.599,193.599,193.599,193.599,0.006
985,1.200,169.591,162.177,165.443,170.843,174.693,178.318,178.318,178.318,178.318,0.006
990,1.200,175.093,155.640,158.045,168.027,200.667,203.980,203.980,203.980,203.980,0.006
995,2.600,179.545,155.523,157.801,173.464,197.109,207.436,234.200,234.200,234.200,0.006
1000,1.400,181.583,158.310,159.016,173.250,210.149,226.852,226.852,226.852,226.852,0.006
1005,1.000,167.246,157.322,159.845,160.302,168.818,189.945,189.945,189.945,189.945,0.006
1010,0.600,166.797,157.199,157.199,169.717,173.474,173.474,173.474,173.474,173.474,0.006
1015,1.400,159.503,155.759,156.524,157.664,159.791,171.216,171.216,171.216,171.216,0.006
1020,2.200,175.680,160.884,161.930,164.754,180.980,200.258,223.467,223.467,223.467,0.006
1025,0.800,168.987,160.293,163.848,173.741,178.066,178.066,178.066,178.066,178.066,0.006
1030,1.200,165.146,160.371,161.358,165.047,169.326,171.204,171.204,171.204,171.204,0.006
1035,0.600,171.692,161.665,161.665,163.517,189.895,189.895,189.895,189.895,189.895,0.006
1040,0.200,155.210,155.210,155.210,155.210,155.210,155.210,155.210,155.210,155.210,0.006
1045,0.400,160.608,159.644,159.644,161.572,161.572,161.572,161.572,161.572,161.572,0.006
1050,1.800,173.155,157.744,162.604,172.973,173.440,203.067,203.067,203.067,203.067,0.006
1055,0.600,174.662,161.310,161.310,168.862,193.813,193.813,193.813,193.813,193.813,0.006
1060,0.000,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000.000
1065,1.400,171.494,155.596,158.023,163.667,196.650,201.435,201.435,201.435,201.435,0.006
1070,0.800,164.948,155.349,156.252,160.292,187.899,187.899,187.899,187.899,187.899,0.006
1075,1.200,160.926,156.907,157.260,158.240,166.299,168.858,168.858,168.858,168.858,0.006
1080,2.400,177.036,161.347,162.593,178.050,188.586,193.803,219.661,219.661,219.661,0.006
1085,1.200,171.088,157.886,165.047,175.423,180.117,180.340,180.340,180.340,180.340,0.006
1090,0.400,162.141,159.239,159.239,165.042,165.042,165.042,165.042,165.042,165.042,0.006
1095,0.800,164.118,155.275,159.970,170.311,170.917,170.917,170.917,170.917,170.917,0.006
1100,0.800,174.559,158.298,170.661,182.696,186.581,186.581,186.581,186.581,186.581,0.006
1105,1.000,173.065,157.223,160.292,164.731,185.008,198.071,198.071,198.071,198.071,0.006
1110,0.800,172.577,172.217,172.320,172.875,172.894,172.894,172.894,172.894,172.894,0.006
1115,1.200,165.733,157.112,158.066,168.340,170.514,179.156,179.156,179.156,179.156,0.006
1120,1.200,169.811,155.747,156.187,169.791,185.007,195.560,195.560,195.560,195.560,0.006
1125,0.800,162.360,157.262,158.298,164.395,169.484,169.484,169.484,169.484,169.484,0.006
1130,1.400,171.201,156.153,158.292,168.812,186.784,198.179,198.179,198.179,198.179,0.006
1135,0.200,190.858,190.858,190.858,190.858,190.858,190.858,190.858,190.858,190.858,0.005
1140,0.400,168.080,162.068,162.068,174.092,174.092,174.092,174.092,174.092,174.092,0.006
1145,1.200,168.893,162.248,164.323,165.626,174.728,181.774,181.774,181.774,181.774,0.006
1150,0.800,171.067,159.707,163.031,179.565,181.964,181.964,181.964,181.964,181.964,0.006
1155,0.800,161.683,156.768,158.551,162.124,169.290,169.290,169.290,169.290,169.290,0.006
1160,1.600,165.896,156.109,160.183,168.425,170.962,182.956,182.956,182.956,182.956,0.006
1165,1.000,179.804,168.209,172.482,174.547,189.842,193.940,193.940,193.940,193.940,0.006
1170,0.600,162.028,156.737,156.737,160.577,168.771,168.771,168.771,168.771,168.771,0.006
1175,0.600,166.419,159.366,159.366,169.550,170.342,170.342,170.342,170.342,170.342,0.006
1180,0.200,185.878,185.878,185.878,185.878,185.878,185.878,185.878,185.878,185.878,0.005
1185,1.000,165.428,157.133,159.145,169.349,170.297,171.217,171.217,171.217,171.217,0.006
1190,0.800,165.098,156.939,161.994,170.437,171.020,171.020,171.020,171.020,171.020,0.006
1195,1.000,159.983,157.215,157.462,157.762,157.827,169.650,169.650,169.650,169.650,0.006
1200,0.800,172.359,157.723,174.488,178.162,179.064,179.064,179.064,179.064,179.064,0.006
1205,1.000,175.623,161.580,171.710,173.820,178.645,192.362,192.362,192.362,192.362,0.006
1210,1.600,176.041,161.175,167.370,169.261,204.097,204.106,204.106,204.106,204.106,0.006
1215,1.400,164.064,156.034,156.040,158.797,170.114,180.488,180.488,180.488,180.488,0.006
1220,0.400,185.753,169.893,169.893,201.612,201.612,201.612,201.612,201.612,201.612,0.005
1225,0.400,163.823,156.214,156.214,171.432,171.432,171.432,171.432,171.432,171.432,0.006
1230,1.200,165.493,155.133,157.537,166.662,171.080,184.892,184.892,184.892,184.892,0.006
1235,1.400,167.078,156.767,159.072,168.160,172.166,184.085,184.085,184.085,184.085,0.006
1240,0.200,184.908,184.908,184.908,184.908,184.908,184.908,184.908,184.908,184.908,0.005
1245,1.000,158.214,155.592,157.101,158.394,159.498,160.483,160.483,160.483,160.483,0.006
1250,0.000,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000.000
1255,1.400,165.090,158.061,158.604,160.386,169.235,182.639,182.639,182.639,182.639,0.006
